,Location,SessionId,Version,Level,matchId,groupId,clientId,Grade,Gender,Number.Older.Siblings,Number.Younger.Siblings,payoff,PlayerName,seekIsland,seekTime,hideIsland,hideTime,hintIsland,hintTime
9242,Burbank,d8s4,Full,2,14,0,8,10,Female,0,0,0,Farmer,N/A,N/A,8,28206,8,28766
9243,Burbank,d8s4,Full,2,14,1,6,10,Female,1,1,8,Farmer,N/A,N/A,8,12078,8,13375
9244,Burbank,d8s4,Full,2,14,1,7,10,Female,1,0,0,Pirate,4,17538,N/A,N/A,N/A,N/A
9245,Burbank,d8s4,Full,2,14,2,0,7,Male,0,1,8,Pirate,8,7593,N/A,N/A,N/A,N/A
9246,Burbank,d8s4,Full,2,14,2,1,10,Female,1,0,0,Farmer,N/A,N/A,8,3467,8,10613
9247,Burbank,d8s4,Full,2,14,3,5,8,Female,1,0,3,Farmer,N/A,N/A,3,5988,4,15360
9248,Burbank,d8s4,Full,2,14,3,9,10,Male,1,1,0,Pirate,8,5330,N/A,N/A,N/A,N/A
9249,Burbank,d8s4,Full,2,14,4,2,10,Female,0,0,0,Farmer,N/A,N/A,8,12256,8,15305
9250,Burbank,d8s4,Full,2,14,4,4,10,Male,0,1,8,Pirate,8,3059,N/A,N/A,N/A,N/A
9251,Burbank,d8s4,Full,2,15,0,3,10,Male,1,1,8,Farmer,N/A,N/A,8,2091,4,3819
9252,Burbank,d8s4,Full,2,15,0,8,10,Female,0,0,0,Pirate,4,10489,N/A,N/A,N/A,N/A
9253,Burbank,d8s4,Full,2,15,1,6,10,Female,1,1,0,Pirate,8,4923,N/A,N/A,N/A,N/A
9254,Burbank,d8s4,Full,2,15,1,7,10,Female,1,0,3,Farmer,N/A,N/A,3,25170,8,30668
9255,Burbank,d8s4,Full,2,15,2,0,7,Male,0,1,0,Farmer,N/A,N/A,4,4776,3,10243
9256,Burbank,d8s4,Full,2,15,2,1,10,Female,1,0,4,Pirate,4,8635,N/A,N/A,N/A,N/A
9257,Burbank,d8s4,Full,2,15,3,5,8,Female,1,0,0,Pirate,4,3906,N/A,N/A,N/A,N/A
9258,Burbank,d8s4,Full,2,15,3,9,10,Male,1,1,8,Farmer,N/A,N/A,8,1625,8,3747
9259,Burbank,d8s4,Full,2,15,4,2,10,Female,0,0,0,Pirate,8,17670,N/A,N/A,N/A,N/A
9260,Burbank,d8s4,Full,2,15,4,4,10,Male,0,1,3,Farmer,N/A,N/A,3,4701,3,5482
9261,Burbank,d8s4,Full,2,16,0,3,10,Male,1,1,0,Pirate,8,2703,N/A,N/A,N/A,N/A
9262,Burbank,d8s4,Full,2,16,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,15172,4,7812
9263,Burbank,d8s4,Full,2,16,1,6,10,Female,1,1,8,Farmer,N/A,N/A,8,38283,8,19657
9264,Burbank,d8s4,Full,2,16,1,7,10,Female,1,0,0,Pirate,3,22318,N/A,N/A,N/A,N/A
9265,Burbank,d8s4,Full,2,16,2,0,7,Male,0,1,4,Pirate,4,4317,N/A,N/A,N/A,N/A
9266,Burbank,d8s4,Full,2,16,2,1,10,Female,1,0,0,Farmer,N/A,N/A,4,6608,3,14261
9267,Burbank,d8s4,Full,2,16,3,5,8,Female,1,0,0,Farmer,N/A,N/A,8,5317,8,6071
9268,Burbank,d8s4,Full,2,16,3,9,10,Male,1,1,8,Pirate,8,6378,N/A,N/A,N/A,N/A
9269,Burbank,d8s4,Full,2,16,4,2,10,Female,0,0,4,Farmer,N/A,N/A,4,14616,3,16232
9270,Burbank,d8s4,Full,2,16,4,4,10,Male,0,1,0,Pirate,3,3032,N/A,N/A,N/A,N/A
9271,Burbank,d8s4,Full,2,17,0,3,10,Male,1,1,0,Farmer,N/A,N/A,8,2187,8,2911
9272,Burbank,d8s4,Full,2,17,0,8,10,Female,0,0,8,Pirate,8,8255,N/A,N/A,N/A,N/A
9273,Burbank,d8s4,Full,2,17,1,6,10,Female,1,1,0,Pirate,8,14204,N/A,N/A,N/A,N/A
9274,Burbank,d8s4,Full,2,17,1,7,10,Female,1,0,4,Farmer,N/A,N/A,4,6971,8,9495
9275,Burbank,d8s4,Full,2,17,2,0,7,Male,0,1,8,Farmer,N/A,N/A,8,14905,3,22777
9276,Burbank,d8s4,Full,2,17,2,1,10,Female,1,0,0,Pirate,4,6612,N/A,N/A,N/A,N/A
9277,Burbank,d8s4,Full,2,17,3,5,8,Female,1,0,0,Pirate,4,6063,N/A,N/A,N/A,N/A
9278,Burbank,d8s4,Full,2,17,3,9,10,Male,1,1,8,Farmer,N/A,N/A,8,10702,4,12815
9279,Burbank,d8s4,Full,2,17,4,2,10,Female,0,0,0,Pirate,4,3582,N/A,N/A,N/A,N/A
9280,Burbank,d8s4,Full,2,17,4,4,10,Male,0,1,8,Farmer,N/A,N/A,8,2391,4,12750
9281,Burbank,d8s4,Full,2,18,0,3,10,Male,1,1,0,Pirate,4,3085,N/A,N/A,N/A,N/A
9282,Burbank,d8s4,Full,2,18,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,4013,3,9449
9283,Burbank,d8s4,Full,2,18,1,6,10,Female,1,1,0,Farmer,N/A,N/A,8,8313,8,9719
9284,Burbank,d8s4,Full,2,18,1,7,10,Female,1,0,8,Pirate,8,7668,N/A,N/A,N/A,N/A
9285,Burbank,d8s4,Full,2,18,2,0,7,Male,0,1,0,Pirate,8,4680,N/A,N/A,N/A,N/A
9286,Burbank,d8s4,Full,2,18,2,1,10,Female,1,0,4,Farmer,N/A,N/A,4,1244,8,1897
9287,Burbank,d8s4,Full,2,18,3,5,8,Female,1,0,0,Farmer,N/A,N/A,8,3067,8,4646
9288,Burbank,d8s4,Full,2,18,3,9,10,Male,1,1,8,Pirate,8,7853,N/A,N/A,N/A,N/A
9289,Burbank,d8s4,Full,2,18,4,2,10,Female,0,0,0,Farmer,N/A,N/A,8,29283,8,38948
9290,Burbank,d8s4,Full,2,18,4,4,10,Male,0,1,8,Pirate,8,27216,N/A,N/A,N/A,N/A
9291,Burbank,d8s4,Full,2,19,0,3,10,Male,1,1,8,Farmer,N/A,N/A,8,1938,8,2610
9292,Burbank,d8s4,Full,2,19,0,8,10,Female,0,0,0,Pirate,3,6323,N/A,N/A,N/A,N/A
9293,Burbank,d8s4,Full,2,19,1,6,10,Female,1,1,4,Pirate,4,9001,N/A,N/A,N/A,N/A
9294,Burbank,d8s4,Full,2,19,1,7,10,Female,1,0,0,Farmer,N/A,N/A,4,9839,8,10917
9295,Burbank,d8s4,Full,2,19,2,0,7,Male,0,1,8,Farmer,N/A,N/A,8,30649,4,18014
9296,Burbank,d8s4,Full,2,19,2,1,10,Female,1,0,0,Pirate,4,5005,N/A,N/A,N/A,N/A
9297,Burbank,d8s4,Full,2,19,3,5,8,Female,1,0,0,Pirate,8,2746,N/A,N/A,N/A,N/A
9298,Burbank,d8s4,Full,2,19,3,9,10,Male,1,1,4,Farmer,N/A,N/A,4,2061,8,2827
9299,Burbank,d8s4,Full,2,19,4,2,10,Female,0,0,0,Pirate,8,5438,N/A,N/A,N/A,N/A
9300,Burbank,d8s4,Full,2,19,4,4,10,Male,0,1,3,Farmer,N/A,N/A,3,10978,8,14733
9301,Burbank,d8s4,Full,2,20,0,3,10,Male,1,1,0,Pirate,8,2402,N/A,N/A,N/A,N/A
9302,Burbank,d8s4,Full,2,20,0,8,10,Female,0,0,4,Farmer,N/A,N/A,4,8551,4,9698
9303,Burbank,d8s4,Full,2,20,1,6,10,Female,1,1,0,Farmer,N/A,N/A,8,2093,8,2922
9304,Burbank,d8s4,Full,2,20,1,7,10,Female,1,0,8,Pirate,8,4960,N/A,N/A,N/A,N/A
9305,Burbank,d8s4,Full,2,20,2,0,7,Male,0,1,0,Pirate,8,5698,N/A,N/A,N/A,N/A
9306,Burbank,d8s4,Full,2,20,2,1,10,Female,1,0,4,Farmer,N/A,N/A,4,3546,8,6200
9307,Burbank,d8s4,Full,2,20,3,5,8,Female,1,0,3,Farmer,N/A,N/A,3,6656,8,7838
9308,Burbank,d8s4,Full,2,20,3,9,10,Male,1,1,0,Pirate,4,11213,N/A,N/A,N/A,N/A
9309,Burbank,d8s4,Full,2,20,4,2,10,Female,0,0,3,Farmer,N/A,N/A,3,14954,4,16064
9310,Burbank,d8s4,Full,2,20,4,4,10,Male,0,1,0,Pirate,8,20292,N/A,N/A,N/A,N/A
9311,Burbank,d8s4,Full,2,21,0,3,10,Male,1,1,0,Farmer,N/A,N/A,8,2445,8,2791
9312,Burbank,d8s4,Full,2,21,0,8,10,Female,0,0,8,Pirate,8,6074,N/A,N/A,N/A,N/A
9313,Burbank,d8s4,Full,2,21,1,6,10,Female,1,1,8,Pirate,8,2250,N/A,N/A,N/A,N/A
9314,Burbank,d8s4,Full,2,21,1,7,10,Female,1,0,0,Farmer,N/A,N/A,8,5744,8,6604
9315,Burbank,d8s4,Full,2,21,2,0,7,Male,0,1,8,Farmer,N/A,N/A,8,7569,3,11665
9316,Burbank,d8s4,Full,2,21,2,1,10,Female,1,0,0,Pirate,4,13431,N/A,N/A,N/A,N/A
9317,Burbank,d8s4,Full,2,21,3,5,8,Female,1,0,3,Pirate,3,6949,N/A,N/A,N/A,N/A
9318,Burbank,d8s4,Full,2,21,3,9,10,Male,1,1,0,Farmer,N/A,N/A,3,16908,8,12830
9319,Burbank,d8s4,Full,2,21,4,2,10,Female,0,0,8,Pirate,8,35848,N/A,N/A,N/A,N/A
9320,Burbank,d8s4,Full,2,21,4,4,10,Male,0,1,0,Farmer,N/A,N/A,8,4908,8,5928
9321,Burbank,d8s4,Full,2,22,0,3,10,Male,1,1,0,Pirate,4,1625,N/A,N/A,N/A,N/A
9322,Burbank,d8s4,Full,2,22,0,8,10,Female,0,0,8,Farmer,N/A,N/A,8,8464,8,9529
9323,Burbank,d8s4,Full,2,22,1,6,10,Female,1,1,0,Farmer,N/A,N/A,4,7813,4,10938
9324,Burbank,d8s4,Full,2,22,1,7,10,Female,1,0,4,Pirate,4,5710,N/A,N/A,N/A,N/A
9325,Burbank,d8s4,Full,2,22,2,0,7,Male,0,1,0,Pirate,8,10860,N/A,N/A,N/A,N/A
9326,Burbank,d8s4,Full,2,22,2,1,10,Female,1,0,4,Farmer,N/A,N/A,4,16251,8,18201
9327,Burbank,d8s4,Full,2,22,3,5,8,Female,1,0,4,Farmer,N/A,N/A,4,3950,3,4826
9328,Burbank,d8s4,Full,2,22,3,9,10,Male,1,1,0,Pirate,8,9978,N/A,N/A,N/A,N/A
9329,Burbank,d8s4,Full,2,22,4,2,10,Female,0,0,3,Farmer,N/A,N/A,3,6572,8,7408
9330,Burbank,d8s4,Full,2,22,4,4,10,Male,0,1,0,Pirate,8,7190,N/A,N/A,N/A,N/A
9331,Burbank,d8s4,Full,2,23,0,3,10,Male,1,1,8,Farmer,N/A,N/A,8,2081,4,3074
9332,Burbank,d8s4,Full,2,23,0,8,10,Female,0,0,0,Pirate,4,11030,N/A,N/A,N/A,N/A
9333,Burbank,d8s4,Full,2,23,1,6,10,Female,1,1,8,Pirate,8,1751,N/A,N/A,N/A,N/A
9334,Burbank,d8s4,Full,2,23,1,7,10,Female,1,0,0,Farmer,N/A,N/A,8,3118,8,6782
9335,Burbank,d8s4,Full,2,23,2,0,7,Male,0,1,8,Farmer,N/A,N/A,8,41647,3,49138
9336,Burbank,d8s4,Full,2,23,2,1,10,Female,1,0,0,Pirate,4,4203,N/A,N/A,N/A,N/A
9337,Burbank,d8s4,Full,2,23,3,5,8,Female,1,0,0,Pirate,3,2627,N/A,N/A,N/A,N/A
9338,Burbank,d8s4,Full,2,23,3,9,10,Male,1,1,8,Farmer,N/A,N/A,8,47670,3,51739
9339,Burbank,d8s4,Full,2,23,4,2,10,Female,0,0,0,Pirate,4,3676,N/A,N/A,N/A,N/A
9340,Burbank,d8s4,Full,2,23,4,4,10,Male,0,1,3,Farmer,N/A,N/A,3,22327,3,17761
9341,Burbank,d8s4,Full,2,24,0,3,10,Male,1,1,0,Pirate,8,3213,N/A,N/A,N/A,N/A
9342,Burbank,d8s4,Full,2,24,0,8,10,Female,0,0,4,Farmer,N/A,N/A,4,7234,4,8258
9343,Burbank,d8s4,Full,2,24,1,6,10,Female,1,1,0,Farmer,N/A,N/A,8,1594,8,2594
9344,Burbank,d8s4,Full,2,24,1,7,10,Female,1,0,8,Pirate,8,1515,N/A,N/A,N/A,N/A
9345,Burbank,d8s4,Full,2,24,2,0,7,Male,0,1,4,Pirate,4,3381,N/A,N/A,N/A,N/A
9346,Burbank,d8s4,Full,2,24,2,1,10,Female,1,0,0,Farmer,N/A,N/A,4,1632,8,3007
9347,Burbank,d8s4,Full,2,24,3,5,8,Female,1,0,0,Farmer,N/A,N/A,8,2644,8,3782
9348,Burbank,d8s4,Full,2,24,3,9,10,Male,1,1,8,Pirate,8,40009,N/A,N/A,N/A,N/A
9349,Burbank,d8s4,Full,2,24,4,2,10,Female,0,0,4,Farmer,N/A,N/A,4,4575,4,8901
9350,Burbank,d8s4,Full,2,24,4,4,10,Male,0,1,0,Pirate,3,12821,N/A,N/A,N/A,N/A
9351,Burbank,d8s4,Full,2,25,0,3,10,Male,1,1,0,Farmer,N/A,N/A,8,2066,8,3052
9352,Burbank,d8s4,Full,2,25,0,8,10,Female,0,0,8,Pirate,8,7220,N/A,N/A,N/A,N/A
9353,Burbank,d8s4,Full,2,25,1,6,10,Female,1,1,8,Pirate,8,2719,N/A,N/A,N/A,N/A
9354,Burbank,d8s4,Full,2,25,1,7,10,Female,1,0,0,Farmer,N/A,N/A,8,1828,8,2635
9355,Burbank,d8s4,Full,2,25,2,0,7,Male,0,1,3,Farmer,N/A,N/A,3,10778,3,12971
9356,Burbank,d8s4,Full,2,25,2,1,10,Female,1,0,0,Pirate,4,20314,N/A,N/A,N/A,N/A
9357,Burbank,d8s4,Full,2,25,3,5,8,Female,1,0,0,Pirate,8,2249,N/A,N/A,N/A,N/A
9358,Burbank,d8s4,Full,2,25,3,9,10,Male,1,1,4,Farmer,N/A,N/A,4,14973,8,16595
9359,Burbank,d8s4,Full,2,25,4,2,10,Female,0,0,0,Pirate,4,11939,N/A,N/A,N/A,N/A
9360,Burbank,d8s4,Full,2,25,4,4,10,Male,0,1,3,Farmer,N/A,N/A,3,6215,4,7043
9361,Burbank,d8s4,Full,3,26,0,3,10,Male,1,1,0,Pirate,8,2844,N/A,N/A,N/A,N/A
9362,Burbank,d8s4,Full,3,26,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,4237,N/A,N/A
9363,Burbank,d8s4,Full,3,26,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,4268,N/A,N/A
9364,Burbank,d8s4,Full,3,26,1,5,8,Female,1,0,4,Pirate,4,5136,N/A,N/A,N/A,N/A
9365,Burbank,d8s4,Full,3,26,2,7,10,Female,1,0,0,Pirate,4,9208,N/A,N/A,N/A,N/A
9366,Burbank,d8s4,Full,3,26,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,6997,N/A,N/A
9367,Burbank,d8s4,Full,3,26,3,0,7,Male,0,1,8,Farmer,N/A,N/A,8,10703,N/A,N/A
9368,Burbank,d8s4,Full,3,26,3,4,10,Male,0,1,0,Pirate,4,4017,N/A,N/A,N/A,N/A
9369,Burbank,d8s4,Full,3,26,4,2,10,Female,0,0,0,Pirate,8,2820,N/A,N/A,N/A,N/A
9370,Burbank,d8s4,Full,3,26,4,6,10,Female,1,1,4,Farmer,N/A,N/A,4,5203,N/A,N/A
9371,Burbank,d8s4,Full,3,27,0,3,10,Male,1,1,0,Pirate,4,3875,N/A,N/A,N/A,N/A
9372,Burbank,d8s4,Full,3,27,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,4294,N/A,N/A
9373,Burbank,d8s4,Full,3,27,1,1,10,Female,1,0,4,Farmer,N/A,N/A,4,3601,N/A,N/A
9374,Burbank,d8s4,Full,3,27,1,5,8,Female,1,0,0,Pirate,3,4692,N/A,N/A,N/A,N/A
9375,Burbank,d8s4,Full,3,27,2,7,10,Female,1,0,8,Pirate,8,10088,N/A,N/A,N/A,N/A
9376,Burbank,d8s4,Full,3,27,2,9,10,Male,1,1,0,Farmer,N/A,N/A,8,10040,N/A,N/A
9377,Burbank,d8s4,Full,3,27,3,0,7,Male,0,1,3,Farmer,N/A,N/A,3,7375,N/A,N/A
9378,Burbank,d8s4,Full,3,27,3,4,10,Male,0,1,0,Pirate,4,4484,N/A,N/A,N/A,N/A
9379,Burbank,d8s4,Full,3,27,4,2,10,Female,0,0,0,Pirate,3,19392,N/A,N/A,N/A,N/A
9380,Burbank,d8s4,Full,3,27,4,6,10,Female,1,1,4,Farmer,N/A,N/A,4,28610,N/A,N/A
9381,Burbank,d8s4,Full,3,28,0,3,10,Male,1,1,0,Pirate,8,2672,N/A,N/A,N/A,N/A
9382,Burbank,d8s4,Full,3,28,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,33189,N/A,N/A
9383,Burbank,d8s4,Full,3,28,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,6350,N/A,N/A
9384,Burbank,d8s4,Full,3,28,1,5,8,Female,1,0,4,Pirate,4,6711,N/A,N/A,N/A,N/A
9385,Burbank,d8s4,Full,3,28,2,7,10,Female,1,0,0,Pirate,3,6973,N/A,N/A,N/A,N/A
9386,Burbank,d8s4,Full,3,28,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,8819,N/A,N/A
9387,Burbank,d8s4,Full,3,28,3,0,7,Male,0,1,0,Farmer,N/A,N/A,4,7914,N/A,N/A
9388,Burbank,d8s4,Full,3,28,3,4,10,Male,0,1,4,Pirate,4,5856,N/A,N/A,N/A,N/A
9389,Burbank,d8s4,Full,3,28,4,2,10,Female,0,0,8,Pirate,8,5479,N/A,N/A,N/A,N/A
9390,Burbank,d8s4,Full,3,28,4,6,10,Female,1,1,0,Farmer,N/A,N/A,8,8484,N/A,N/A
9391,Burbank,d8s4,Full,3,29,0,3,10,Male,1,1,0,Pirate,3,3037,N/A,N/A,N/A,N/A
9392,Burbank,d8s4,Full,3,29,0,8,10,Female,0,0,8,Farmer,N/A,N/A,8,9789,N/A,N/A
9393,Burbank,d8s4,Full,3,29,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,3517,N/A,N/A
9394,Burbank,d8s4,Full,3,29,1,5,8,Female,1,0,4,Pirate,4,11657,N/A,N/A,N/A,N/A
9395,Burbank,d8s4,Full,3,29,2,7,10,Female,1,0,4,Pirate,4,21924,N/A,N/A,N/A,N/A
9396,Burbank,d8s4,Full,3,29,2,9,10,Male,1,1,0,Farmer,N/A,N/A,4,15059,N/A,N/A
9397,Burbank,d8s4,Full,3,29,3,0,7,Male,0,1,0,Farmer,N/A,N/A,4,13599,N/A,N/A
9398,Burbank,d8s4,Full,3,29,3,4,10,Male,0,1,4,Pirate,4,14383,N/A,N/A,N/A,N/A
9399,Burbank,d8s4,Full,3,29,4,2,10,Female,0,0,0,Pirate,4,10648,N/A,N/A,N/A,N/A
9400,Burbank,d8s4,Full,3,29,4,6,10,Female,1,1,8,Farmer,N/A,N/A,8,41908,N/A,N/A
9401,Burbank,d8s4,Full,3,30,0,3,10,Male,1,1,8,Pirate,8,3893,N/A,N/A,N/A,N/A
9402,Burbank,d8s4,Full,3,30,0,8,10,Female,0,0,0,Farmer,N/A,N/A,8,27733,N/A,N/A
9403,Burbank,d8s4,Full,3,30,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,3720,N/A,N/A
9404,Burbank,d8s4,Full,3,30,1,5,8,Female,1,0,4,Pirate,4,4172,N/A,N/A,N/A,N/A
9405,Burbank,d8s4,Full,3,30,2,7,10,Female,1,0,0,Pirate,3,7193,N/A,N/A,N/A,N/A
9406,Burbank,d8s4,Full,3,30,2,9,10,Male,1,1,4,Farmer,N/A,N/A,4,9154,N/A,N/A
9407,Burbank,d8s4,Full,3,30,3,0,7,Male,0,1,3,Farmer,N/A,N/A,3,3460,N/A,N/A
9408,Burbank,d8s4,Full,3,30,3,4,10,Male,0,1,0,Pirate,8,7467,N/A,N/A,N/A,N/A
9409,Burbank,d8s4,Full,3,30,4,2,10,Female,0,0,8,Pirate,8,2633,N/A,N/A,N/A,N/A
9410,Burbank,d8s4,Full,3,30,4,6,10,Female,1,1,0,Farmer,N/A,N/A,8,2078,N/A,N/A
9411,Burbank,d8s4,Full,3,31,0,3,10,Male,1,1,0,Pirate,8,2346,N/A,N/A,N/A,N/A
9412,Burbank,d8s4,Full,3,31,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,10752,N/A,N/A
9413,Burbank,d8s4,Full,3,31,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,6754,N/A,N/A
9414,Burbank,d8s4,Full,3,31,1,5,8,Female,1,0,4,Pirate,4,2781,N/A,N/A,N/A,N/A
9415,Burbank,d8s4,Full,3,31,2,7,10,Female,1,0,0,Pirate,4,3600,N/A,N/A,N/A,N/A
9416,Burbank,d8s4,Full,3,31,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,3264,N/A,N/A
9417,Burbank,d8s4,Full,3,31,3,0,7,Male,0,1,0,Farmer,N/A,N/A,8,7073,N/A,N/A
9418,Burbank,d8s4,Full,3,31,3,4,10,Male,0,1,8,Pirate,8,3437,N/A,N/A,N/A,N/A
9419,Burbank,d8s4,Full,3,31,4,2,10,Female,0,0,0,Pirate,3,15064,N/A,N/A,N/A,N/A
9420,Burbank,d8s4,Full,3,31,4,6,10,Female,1,1,8,Farmer,N/A,N/A,8,20048,N/A,N/A
9421,Burbank,d8s4,Full,3,32,0,3,10,Male,1,1,4,Pirate,4,2176,N/A,N/A,N/A,N/A
9422,Burbank,d8s4,Full,3,32,0,8,10,Female,0,0,0,Farmer,N/A,N/A,4,5055,N/A,N/A
9423,Burbank,d8s4,Full,3,32,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,2169,N/A,N/A
9424,Burbank,d8s4,Full,3,32,1,5,8,Female,1,0,4,Pirate,4,1750,N/A,N/A,N/A,N/A
9425,Burbank,d8s4,Full,3,32,2,7,10,Female,1,0,8,Pirate,8,2972,N/A,N/A,N/A,N/A
9426,Burbank,d8s4,Full,3,32,2,9,10,Male,1,1,0,Farmer,N/A,N/A,8,5468,N/A,N/A
9427,Burbank,d8s4,Full,3,32,3,0,7,Male,0,1,8,Farmer,N/A,N/A,8,6258,N/A,N/A
9428,Burbank,d8s4,Full,3,32,3,4,10,Male,0,1,0,Pirate,3,13663,N/A,N/A,N/A,N/A
9429,Burbank,d8s4,Full,3,32,4,2,10,Female,0,0,4,Pirate,4,6517,N/A,N/A,N/A,N/A
9430,Burbank,d8s4,Full,3,32,4,6,10,Female,1,1,0,Farmer,N/A,N/A,4,6563,N/A,N/A
9431,Burbank,d8s4,Full,3,33,0,3,10,Male,1,1,8,Pirate,8,2237,N/A,N/A,N/A,N/A
9432,Burbank,d8s4,Full,3,33,0,8,10,Female,0,0,0,Farmer,N/A,N/A,8,5769,N/A,N/A
9433,Burbank,d8s4,Full,3,33,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,9774,N/A,N/A
9434,Burbank,d8s4,Full,3,33,1,5,8,Female,1,0,4,Pirate,4,2926,N/A,N/A,N/A,N/A
9435,Burbank,d8s4,Full,3,33,2,7,10,Female,1,0,0,Pirate,4,4312,N/A,N/A,N/A,N/A
9436,Burbank,d8s4,Full,3,33,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,2602,N/A,N/A
9437,Burbank,d8s4,Full,3,33,3,0,7,Male,0,1,8,Farmer,N/A,N/A,8,3687,N/A,N/A
9438,Burbank,d8s4,Full,3,33,3,4,10,Male,0,1,0,Pirate,4,3246,N/A,N/A,N/A,N/A
9439,Burbank,d8s4,Full,3,33,4,2,10,Female,0,0,8,Pirate,8,5504,N/A,N/A,N/A,N/A
9440,Burbank,d8s4,Full,3,33,4,6,10,Female,1,1,0,Farmer,N/A,N/A,8,2453,N/A,N/A
9441,Burbank,d8s4,Full,3,34,0,3,10,Male,1,1,0,Pirate,4,6126,N/A,N/A,N/A,N/A
9442,Burbank,d8s4,Full,3,34,0,8,10,Female,0,0,8,Farmer,N/A,N/A,8,5291,N/A,N/A
9443,Burbank,d8s4,Full,3,34,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,2168,N/A,N/A
9444,Burbank,d8s4,Full,3,34,1,5,8,Female,1,0,4,Pirate,4,2954,N/A,N/A,N/A,N/A
9445,Burbank,d8s4,Full,3,34,2,7,10,Female,1,0,0,Pirate,4,5341,N/A,N/A,N/A,N/A
9446,Burbank,d8s4,Full,3,34,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,2491,N/A,N/A
9447,Burbank,d8s4,Full,3,34,3,0,7,Male,0,1,0,Farmer,N/A,N/A,8,3978,N/A,N/A
9448,Burbank,d8s4,Full,3,34,3,4,10,Male,0,1,8,Pirate,8,2676,N/A,N/A,N/A,N/A
9449,Burbank,d8s4,Full,3,34,4,2,10,Female,0,0,0,Pirate,4,9851,N/A,N/A,N/A,N/A
9450,Burbank,d8s4,Full,3,34,4,6,10,Female,1,1,8,Farmer,N/A,N/A,8,2515,N/A,N/A
9451,Burbank,d8s4,Full,3,35,0,3,10,Male,1,1,0,Pirate,8,1728,N/A,N/A,N/A,N/A
9452,Burbank,d8s4,Full,3,35,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,5455,N/A,N/A
9453,Burbank,d8s4,Full,3,35,1,1,10,Female,1,0,0,Farmer,N/A,N/A,4,1891,N/A,N/A
9454,Burbank,d8s4,Full,3,35,1,5,8,Female,1,0,4,Pirate,4,2561,N/A,N/A,N/A,N/A
9455,Burbank,d8s4,Full,3,35,2,7,10,Female,1,0,4,Pirate,4,6283,N/A,N/A,N/A,N/A
9456,Burbank,d8s4,Full,3,35,2,9,10,Male,1,1,0,Farmer,N/A,N/A,4,7938,N/A,N/A
9457,Burbank,d8s4,Full,3,35,3,0,7,Male,0,1,3,Farmer,N/A,N/A,3,26682,N/A,N/A
9458,Burbank,d8s4,Full,3,35,3,4,10,Male,0,1,0,Pirate,8,4125,N/A,N/A,N/A,N/A
9459,Burbank,d8s4,Full,3,35,4,2,10,Female,0,0,8,Pirate,8,9376,N/A,N/A,N/A,N/A
9460,Burbank,d8s4,Full,3,35,4,6,10,Female,1,1,0,Farmer,N/A,N/A,8,10141,N/A,N/A
9461,Burbank,d8s4,Full,3,36,0,3,10,Male,1,1,0,Pirate,8,2255,N/A,N/A,N/A,N/A
9462,Burbank,d8s4,Full,3,36,0,8,10,Female,0,0,3,Farmer,N/A,N/A,3,7989,N/A,N/A
9463,Burbank,d8s4,Full,3,36,1,1,10,Female,1,0,3,Farmer,N/A,N/A,3,7641,N/A,N/A
9464,Burbank,d8s4,Full,3,36,1,5,8,Female,1,0,0,Pirate,4,2355,N/A,N/A,N/A,N/A
9465,Burbank,d8s4,Full,3,36,2,7,10,Female,1,0,0,Pirate,3,28748,N/A,N/A,N/A,N/A
9466,Burbank,d8s4,Full,3,36,2,9,10,Male,1,1,8,Farmer,N/A,N/A,8,38063,N/A,N/A
9467,Burbank,d8s4,Full,3,36,3,0,7,Male,0,1,0,Farmer,N/A,N/A,8,8041,N/A,N/A
9468,Burbank,d8s4,Full,3,36,3,4,10,Male,0,1,8,Pirate,8,2543,N/A,N/A,N/A,N/A
9469,Burbank,d8s4,Full,3,36,4,2,10,Female,0,0,8,Pirate,8,23947,N/A,N/A,N/A,N/A
9470,Burbank,d8s4,Full,3,36,4,6,10,Female,1,1,0,Farmer,N/A,N/A,8,2485,N/A,N/A
9471,Burbank,d8s4,Full,3,37,0,3,10,Male,1,1,0,Pirate,8,3068,N/A,N/A,N/A,N/A
