participant.id_in_session,participant.code,participant.payoff,player.id_in_group,player.P1,player.P2,player.payoff,subsession.round_number,subsession.treatment_type,subsession.num_initial_points,subsession.X,subsession.Y,subsession.Z,subsession.subsession_pk,session.code,session.label
2,5ysg83br,615,2,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
6,5njrdc92,696,6,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
8,do4mopds,613,8,20,20,20,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,35,35,25,13,1,300,20,35,20,473,wo8qyx0k,D1S1a
1,23ayha3q,658,1,10,10,15,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
2,5ysg83br,615,2,30,30,10,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,10,10,15,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,30,30,10,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,30,30,10,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
6,5njrdc92,696,6,30,30,10,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,10,10,15,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
8,do4mopds,613,8,10,10,15,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,30,30,10,14,1,300,30,10,15,474,wo8qyx0k,D1S1a
1,23ayha3q,658,1,30,30,8,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
2,5ysg83br,615,2,40,40,6,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,30,30,8,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,1,1,0,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,40,40,6,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
6,5njrdc92,696,6,40,40,6,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,30,30,8,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
8,do4mopds,613,8,30,30,8,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,40,40,6,15,1,300,30,40,8,475,wo8qyx0k,D1S1a
1,23ayha3q,658,1,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
2,5ysg83br,615,2,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
6,5njrdc92,696,6,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
8,do4mopds,613,8,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,,,0,16,,300,,,,476,wo8qyx0k,D1S1a
1,23ayha3q,658,1,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
2,5ysg83br,615,2,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
6,5njrdc92,696,6,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
8,do4mopds,613,8,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,,,0,17,,300,,,,477,wo8qyx0k,D1S1a
1,23ayha3q,658,1,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
2,5ysg83br,615,2,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
6,5njrdc92,696,6,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
8,do4mopds,613,8,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,,,0,18,,300,,,,478,wo8qyx0k,D1S1a
1,23ayha3q,658,1,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
2,5ysg83br,615,2,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
6,5njrdc92,696,6,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
8,do4mopds,613,8,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,,,0,19,,300,,,,479,wo8qyx0k,D1S1a
1,23ayha3q,658,1,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
2,5ysg83br,615,2,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
3,iqfdtfap,678,3,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
4,y9n9eqel,665,4,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
5,55vtt2g8,636,5,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
6,5njrdc92,696,6,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
7,uwbwn9no,633,7,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
8,do4mopds,613,8,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
9,akw7mjn7,556,9,,,0,20,,300,,,,480,wo8qyx0k,D1S1a
1,g4yavcvk,738,1,45,45,310,1,3,300,45,20,10,501,g361oxu5,D1S2a
2,z6fsvvag,671,2,45,45,310,1,3,300,45,20,10,501,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,300,1,3,300,45,20,10,501,g361oxu5,D1S2a
4,33pqumcg,712,4,46,46,309,1,3,300,45,20,10,501,g361oxu5,D1S2a
5,hgn7vhxs,618,5,45,45,310,1,3,300,45,20,10,501,g361oxu5,D1S2a
6,t0u42n6p,636,6,45,45,310,1,3,300,45,20,10,501,g361oxu5,D1S2a
1,g4yavcvk,738,1,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
2,z6fsvvag,671,2,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
3,5c4k7qja,540,3,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
4,33pqumcg,712,4,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
5,hgn7vhxs,618,5,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
6,t0u42n6p,636,6,15,15,20,2,3,300,15,30,20,502,g361oxu5,D1S2a
1,g4yavcvk,738,1,30,30,15,3,3,300,30,50,15,503,g361oxu5,D1S2a
2,z6fsvvag,671,2,30,30,15,3,3,300,30,50,15,503,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,3,3,300,30,50,15,503,g361oxu5,D1S2a
4,33pqumcg,712,4,30,30,15,3,3,300,30,50,15,503,g361oxu5,D1S2a
5,hgn7vhxs,618,5,30,30,15,3,3,300,30,50,15,503,g361oxu5,D1S2a
6,t0u42n6p,636,6,30,30,15,3,3,300,30,50,15,503,g361oxu5,D1S2a
1,g4yavcvk,738,1,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
2,z6fsvvag,671,2,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
3,5c4k7qja,540,3,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
4,33pqumcg,712,4,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
5,hgn7vhxs,618,5,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
6,t0u42n6p,636,6,25,25,15,4,1,300,20,25,10,504,g361oxu5,D1S2a
1,g4yavcvk,738,1,40,40,20,5,1,300,40,30,15,505,g361oxu5,D1S2a
2,z6fsvvag,671,2,40,40,20,5,1,300,40,30,15,505,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,5,1,300,40,30,15,505,g361oxu5,D1S2a
4,33pqumcg,712,4,40,40,20,5,1,300,40,30,15,505,g361oxu5,D1S2a
5,hgn7vhxs,618,5,40,40,20,5,1,300,40,30,15,505,g361oxu5,D1S2a
6,t0u42n6p,636,6,40,40,20,5,1,300,40,30,15,505,g361oxu5,D1S2a
1,g4yavcvk,738,1,30,30,20,6,1,300,60,30,20,506,g361oxu5,D1S2a
2,z6fsvvag,671,2,30,30,20,6,1,300,60,30,20,506,g361oxu5,D1S2a
3,5c4k7qja,540,3,30,30,20,6,1,300,60,30,20,506,g361oxu5,D1S2a
4,33pqumcg,712,4,30,30,20,6,1,300,60,30,20,506,g361oxu5,D1S2a
5,hgn7vhxs,618,5,30,30,20,6,1,300,60,30,20,506,g361oxu5,D1S2a
6,t0u42n6p,636,6,60,60,10,6,1,300,60,30,20,506,g361oxu5,D1S2a
1,g4yavcvk,738,1,15,15,15,7,1,300,40,15,15,507,g361oxu5,D1S2a
2,z6fsvvag,671,2,15,15,15,7,1,300,40,15,15,507,g361oxu5,D1S2a
3,5c4k7qja,540,3,15,15,15,7,1,300,40,15,15,507,g361oxu5,D1S2a
4,33pqumcg,712,4,15,15,15,7,1,300,40,15,15,507,g361oxu5,D1S2a
5,hgn7vhxs,618,5,15,15,15,7,1,300,40,15,15,507,g361oxu5,D1S2a
6,t0u42n6p,636,6,40,40,5,7,1,300,40,15,15,507,g361oxu5,D1S2a
1,g4yavcvk,738,1,25,25,20,8,1,300,25,15,15,508,g361oxu5,D1S2a
2,z6fsvvag,671,2,25,25,20,8,1,300,25,15,15,508,g361oxu5,D1S2a
3,5c4k7qja,540,3,15,15,15,8,1,300,25,15,15,508,g361oxu5,D1S2a
4,33pqumcg,712,4,25,25,20,8,1,300,25,15,15,508,g361oxu5,D1S2a
5,hgn7vhxs,618,5,25,25,20,8,1,300,25,15,15,508,g361oxu5,D1S2a
6,t0u42n6p,636,6,25,25,20,8,1,300,25,15,15,508,g361oxu5,D1S2a
1,g4yavcvk,738,1,50,50,30,9,1,300,50,40,20,509,g361oxu5,D1S2a
2,z6fsvvag,671,2,50,50,30,9,1,300,50,40,20,509,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,9,1,300,50,40,20,509,g361oxu5,D1S2a
4,33pqumcg,712,4,50,50,30,9,1,300,50,40,20,509,g361oxu5,D1S2a
5,hgn7vhxs,618,5,50,50,30,9,1,300,50,40,20,509,g361oxu5,D1S2a
6,t0u42n6p,636,6,50,50,30,9,1,300,50,40,20,509,g361oxu5,D1S2a
1,g4yavcvk,738,1,30,30,10,10,1,300,30,45,10,510,g361oxu5,D1S2a
2,z6fsvvag,671,2,45,45,5,10,1,300,30,45,10,510,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,10,1,300,30,45,10,510,g361oxu5,D1S2a
4,33pqumcg,712,4,30,30,10,10,1,300,30,45,10,510,g361oxu5,D1S2a
5,hgn7vhxs,618,5,45,45,5,10,1,300,30,45,10,510,g361oxu5,D1S2a
6,t0u42n6p,636,6,45,45,5,10,1,300,30,45,10,510,g361oxu5,D1S2a
1,g4yavcvk,738,1,20,20,15,11,1,300,45,20,15,511,g361oxu5,D1S2a
2,z6fsvvag,671,2,20,20,15,11,1,300,45,20,15,511,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,11,1,300,45,20,15,511,g361oxu5,D1S2a
4,33pqumcg,712,4,20,20,15,11,1,300,45,20,15,511,g361oxu5,D1S2a
5,hgn7vhxs,618,5,45,45,5,11,1,300,45,20,15,511,g361oxu5,D1S2a
6,t0u42n6p,636,6,45,45,5,11,1,300,45,20,15,511,g361oxu5,D1S2a
1,g4yavcvk,738,1,40,40,20,12,1,300,40,30,15,512,g361oxu5,D1S2a
2,z6fsvvag,671,2,40,40,20,12,1,300,40,30,15,512,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,12,1,300,40,30,15,512,g361oxu5,D1S2a
4,33pqumcg,712,4,40,40,20,12,1,300,40,30,15,512,g361oxu5,D1S2a
5,hgn7vhxs,618,5,40,40,20,12,1,300,40,30,15,512,g361oxu5,D1S2a
6,t0u42n6p,636,6,40,40,20,12,1,300,40,30,15,512,g361oxu5,D1S2a
1,g4yavcvk,738,1,35,35,25,13,1,300,20,35,20,513,g361oxu5,D1S2a
2,z6fsvvag,671,2,35,35,25,13,1,300,20,35,20,513,g361oxu5,D1S2a
3,5c4k7qja,540,3,20,20,20,13,1,300,20,35,20,513,g361oxu5,D1S2a
4,33pqumcg,712,4,35,35,25,13,1,300,20,35,20,513,g361oxu5,D1S2a
5,hgn7vhxs,618,5,35,35,25,13,1,300,20,35,20,513,g361oxu5,D1S2a
6,t0u42n6p,636,6,35,35,25,13,1,300,20,35,20,513,g361oxu5,D1S2a
1,g4yavcvk,738,1,10,10,15,14,1,300,30,10,15,514,g361oxu5,D1S2a
2,z6fsvvag,671,2,10,10,15,14,1,300,30,10,15,514,g361oxu5,D1S2a
3,5c4k7qja,540,3,10,10,15,14,1,300,30,10,15,514,g361oxu5,D1S2a
4,33pqumcg,712,4,30,30,10,14,1,300,30,10,15,514,g361oxu5,D1S2a
5,hgn7vhxs,618,5,30,30,10,14,1,300,30,10,15,514,g361oxu5,D1S2a
6,t0u42n6p,636,6,30,30,10,14,1,300,30,10,15,514,g361oxu5,D1S2a
1,g4yavcvk,738,1,30,30,8,15,1,300,30,40,8,515,g361oxu5,D1S2a
2,z6fsvvag,671,2,40,40,6,15,1,300,30,40,8,515,g361oxu5,D1S2a
3,5c4k7qja,540,3,0,0,0,15,1,300,30,40,8,515,g361oxu5,D1S2a
4,33pqumcg,712,4,30,30,8,15,1,300,30,40,8,515,g361oxu5,D1S2a
5,hgn7vhxs,618,5,30,30,8,15,1,300,30,40,8,515,g361oxu5,D1S2a
6,t0u42n6p,636,6,40,40,6,15,1,300,30,40,8,515,g361oxu5,D1S2a
1,g4yavcvk,738,1,,,0,16,,300,,,,516,g361oxu5,D1S2a
2,z6fsvvag,671,2,,,0,16,,300,,,,516,g361oxu5,D1S2a
3,5c4k7qja,540,3,,,0,16,,300,,,,516,g361oxu5,D1S2a
4,33pqumcg,712,4,,,0,16,,300,,,,516,g361oxu5,D1S2a
5,hgn7vhxs,618,5,,,0,16,,300,,,,516,g361oxu5,D1S2a
6,t0u42n6p,636,6,,,0,16,,300,,,,516,g361oxu5,D1S2a
1,g4yavcvk,738,1,,,0,17,,300,,,,517,g361oxu5,D1S2a
2,z6fsvvag,671,2,,,0,17,,300,,,,517,g361oxu5,D1S2a
3,5c4k7qja,540,3,,,0,17,,300,,,,517,g361oxu5,D1S2a
4,33pqumcg,712,4,,,0,17,,300,,,,517,g361oxu5,D1S2a
5,hgn7vhxs,618,5,,,0,17,,300,,,,517,g361oxu5,D1S2a
6,t0u42n6p,636,6,,,0,17,,300,,,,517,g361oxu5,D1S2a
1,g4yavcvk,738,1,,,0,18,,300,,,,518,g361oxu5,D1S2a
2,z6fsvvag,671,2,,,0,18,,300,,,,518,g361oxu5,D1S2a
3,5c4k7qja,540,3,,,0,18,,300,,,,518,g361oxu5,D1S2a
4,33pqumcg,712,4,,,0,18,,300,,,,518,g361oxu5,D1S2a
5,hgn7vhxs,618,5,,,0,18,,300,,,,518,g361oxu5,D1S2a
6,t0u42n6p,636,6,,,0,18,,300,,,,518,g361oxu5,D1S2a
1,g4yavcvk,738,1,,,0,19,,300,,,,519,g361oxu5,D1S2a
2,z6fsvvag,671,2,,,0,19,,300,,,,519,g361oxu5,D1S2a
3,5c4k7qja,540,3,,,0,19,,300,,,,519,g361oxu5,D1S2a
4,33pqumcg,712,4,,,0,19,,300,,,,519,g361oxu5,D1S2a
5,hgn7vhxs,618,5,,,0,19,,300,,,,519,g361oxu5,D1S2a
6,t0u42n6p,636,6,,,0,19,,300,,,,519,g361oxu5,D1S2a
1,g4yavcvk,738,1,,,0,20,,300,,,,520,g361oxu5,D1S2a
2,z6fsvvag,671,2,,,0,20,,300,,,,520,g361oxu5,D1S2a
3,5c4k7qja,540,3,,,0,20,,300,,,,520,g361oxu5,D1S2a
4,33pqumcg,712,4,,,0,20,,300,,,,520,g361oxu5,D1S2a
5,hgn7vhxs,618,5,,,0,20,,300,,,,520,g361oxu5,D1S2a
6,t0u42n6p,636,6,,,0,20,,300,,,,520,g361oxu5,D1S2a
1,5kzghcf9,677,1,46,46,309,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,45,45,310,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,55,55,300,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
4,gctp94vo,565,4,50,50,305,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
5,6we36zqx,645,5,46,46,309,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
6,uynu922s,744,6,45,45,310,1,3,300,45,20,10,541,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,15,15,20,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,15,15,20,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,16,16,19,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
4,gctp94vo,565,4,16,16,19,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
5,6we36zqx,645,5,16,16,19,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
6,uynu922s,744,6,15,15,20,2,3,300,15,30,20,542,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,30,30,15,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,30,30,15,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,30,30,15,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
4,gctp94vo,565,4,31,31,14,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
5,6we36zqx,645,5,31,31,14,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
6,uynu922s,744,6,30,30,15,3,3,300,30,50,15,543,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,25,25,15,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,25,25,15,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,25,25,15,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
4,gctp94vo,565,4,20,20,10,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
5,6we36zqx,645,5,26,26,13,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
6,uynu922s,744,6,26,26,13,4,1,300,20,25,10,544,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,40,40,20,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,40,40,20,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,30,30,15,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
4,gctp94vo,565,4,40,40,20,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
5,6we36zqx,645,5,41,41,18,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
6,uynu922s,744,6,41,41,18,5,1,300,40,30,15,545,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,30,30,20,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,30,30,20,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,60,60,10,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
4,gctp94vo,565,4,40,40,10,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
5,6we36zqx,645,5,61,61,8,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
6,uynu922s,744,6,60,60,10,6,1,300,60,30,20,546,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,15,15,15,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,15,15,15,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,55,55,-25,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
4,gctp94vo,565,4,16,16,14,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
5,6we36zqx,645,5,41,41,3,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
6,uynu922s,744,6,40,40,5,7,1,300,40,15,15,547,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,25,25,20,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,25,25,20,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,40,40,-10,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
4,gctp94vo,565,4,26,26,18,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
5,6we36zqx,645,5,25,25,20,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
6,uynu922s,744,6,15,15,15,8,1,300,25,15,15,548,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,50,50,30,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,50,50,30,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,70,70,-10,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
4,gctp94vo,565,4,50,50,30,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
5,6we36zqx,645,5,50,50,30,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
6,uynu922s,744,6,50,50,30,9,1,300,50,40,20,549,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,30,30,10,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,30,30,10,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,30,30,10,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
4,gctp94vo,565,4,31,31,9,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
5,6we36zqx,645,5,45,45,5,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
6,uynu922s,744,6,30,30,10,10,1,300,30,45,10,550,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,20,20,15,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,20,20,15,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,45,45,5,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
4,gctp94vo,565,4,60,60,-25,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
5,6we36zqx,645,5,45,45,5,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
6,uynu922s,744,6,20,20,15,11,1,300,45,20,15,551,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,40,40,20,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,40,40,20,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,35,35,10,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
4,gctp94vo,565,4,50,50,0,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
5,6we36zqx,645,5,40,40,20,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
6,uynu922s,744,6,40,40,20,12,1,300,40,30,15,552,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,35,35,25,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,35,35,25,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,45,45,5,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
4,gctp94vo,565,4,20,20,20,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
5,6we36zqx,645,5,35,35,25,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
6,uynu922s,744,6,20,20,20,13,1,300,20,35,20,553,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,10,10,15,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,10,10,15,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,35,35,0,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
4,gctp94vo,565,4,11,11,14,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
5,6we36zqx,645,5,30,30,10,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
6,uynu922s,744,6,10,10,15,14,1,300,30,10,15,554,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,30,30,8,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,30,30,8,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,40,40,6,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
4,gctp94vo,565,4,31,31,7,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
5,6we36zqx,645,5,40,40,6,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
6,uynu922s,744,6,30,30,8,15,1,300,30,40,8,555,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
4,gctp94vo,565,4,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
5,6we36zqx,645,5,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
6,uynu922s,744,6,,,0,16,,300,,,,556,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
4,gctp94vo,565,4,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
5,6we36zqx,645,5,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
6,uynu922s,744,6,,,0,17,,300,,,,557,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
3,c0m6m3x7,425,3,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
4,gctp94vo,565,4,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
5,6we36zqx,645,5,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
6,uynu922s,744,6,,,0,18,,300,,,,558,5bh1nlpb,D1S2b
1,5kzghcf9,677,1,,,0,19,,300,,,,559,5bh1nlpb,D1S2b
2,bpg2g3w9,698,2,,,0,19,,300,,,,559,5bh1nlpb,D1S2b
