"","Session","Order","Game","matchId","roundId","groupId","clientId","Gender","Grade","Siblings","role","decision","payoff","Age","Track3"
"271","D1S1","BOS-HD","BOS2",3,0,1,1,"F",6,NA,"green","green",4,136,"At risk"
"272","D1S1","BOS-HD","BOS2",3,1,1,1,"F",6,NA,"green","green",1,136,"At risk"
"273","D1S1","BOS-HD","BOS2",3,2,1,1,"F",6,NA,"green","green",1,136,"At risk"
"274","D1S1","BOS-HD","BOS2",3,3,1,1,"F",6,NA,"green","red",1,136,"At risk"
"275","D1S1","BOS-HD","BOS2",3,4,1,1,"F",6,NA,"green","green",4,136,"At risk"
"276","D1S1","BOS-HD","BOS2",3,5,1,1,"F",6,NA,"green","green",1,136,"At risk"
"277","D1S1","BOS-HD","BOS2",3,6,1,1,"F",6,NA,"green","green",1,136,"At risk"
"278","D1S1","BOS-HD","BOS2",3,7,1,1,"F",6,NA,"green","green",1,136,"At risk"
"279","D1S1","BOS-HD","BOS2",3,8,1,1,"F",6,NA,"green","green",1,136,"At risk"
"280","D1S1","BOS-HD","BOS2",3,9,1,1,"F",6,NA,"green","red",1,136,"At risk"
"281","D1S1","BOS-HD","BOS2",3,10,1,1,"F",6,NA,"green","green",4,136,"At risk"
"282","D1S1","BOS-HD","BOS2",3,11,1,1,"F",6,NA,"green","green",1,136,"At risk"
"283","D1S1","BOS-HD","BOS2",3,12,1,1,"F",6,NA,"green","green",1,136,"At risk"
"284","D1S1","BOS-HD","BOS2",3,13,1,1,"F",6,NA,"green","green",1,136,"At risk"
"285","D1S1","BOS-HD","BOS2",3,14,1,1,"F",6,NA,"green","green",1,136,"At risk"
"286","D1S1","BOS-HD","BOS2",3,15,1,1,"F",6,NA,"green","green",1,136,"At risk"
"287","D1S1","BOS-HD","BOS2",3,16,1,1,"F",6,NA,"green","red",1,136,"At risk"
"288","D1S1","BOS-HD","BOS2",3,17,1,1,"F",6,NA,"green","red",1,136,"At risk"
"289","D1S1","BOS-HD","BOS1",2,0,0,8,"M",8,NA,"green","red",2,165,NA
"290","D1S1","BOS-HD","BOS1",2,1,0,8,"M",8,NA,"green","green",4,165,NA
"291","D1S1","BOS-HD","BOS1",2,2,0,8,"M",8,NA,"green","red",2,165,NA
"292","D1S1","BOS-HD","BOS1",2,3,0,8,"M",8,NA,"green","green",1,165,NA
"293","D1S1","BOS-HD","BOS1",2,4,0,8,"M",8,NA,"green","green",1,165,NA
"294","D1S1","BOS-HD","BOS1",2,5,0,8,"M",8,NA,"green","green",4,165,NA
"295","D1S1","BOS-HD","BOS1",2,6,0,8,"M",8,NA,"green","red",2,165,NA
"296","D1S1","BOS-HD","BOS1",2,7,0,8,"M",8,NA,"green","green",1,165,NA
"297","D1S1","BOS-HD","BOS1",2,8,0,8,"M",8,NA,"green","green",4,165,NA
"298","D1S1","BOS-HD","BOS1",2,9,0,8,"M",8,NA,"green","red",2,165,NA
"299","D1S1","BOS-HD","BOS1",2,10,0,8,"M",8,NA,"green","green",4,165,NA
"300","D1S1","BOS-HD","BOS1",2,11,0,8,"M",8,NA,"green","red",2,165,NA
"301","D1S1","BOS-HD","BOS1",2,12,0,8,"M",8,NA,"green","green",4,165,NA
"302","D1S1","BOS-HD","BOS1",2,13,0,8,"M",8,NA,"green","red",2,165,NA
"303","D1S1","BOS-HD","BOS1",2,14,0,8,"M",8,NA,"green","green",1,165,NA
"304","D1S1","BOS-HD","BOS1",2,15,0,8,"M",8,NA,"green","green",1,165,NA
"305","D1S1","BOS-HD","BOS1",2,16,0,8,"M",8,NA,"green","green",1,165,NA
"306","D1S1","BOS-HD","BOS1",2,17,0,8,"M",8,NA,"green","green",4,165,NA
"307","D1S1","BOS-HD","BOS2",3,0,5,8,"M",8,NA,"red","red",1,165,NA
"308","D1S1","BOS-HD","BOS2",3,1,5,8,"M",8,NA,"red","red",1,165,NA
"309","D1S1","BOS-HD","BOS2",3,2,5,8,"M",8,NA,"red","red",1,165,NA
"310","D1S1","BOS-HD","BOS2",3,3,5,8,"M",8,NA,"red","green",2,165,NA
"311","D1S1","BOS-HD","BOS2",3,4,5,8,"M",8,NA,"red","red",1,165,NA
"312","D1S1","BOS-HD","BOS2",3,5,5,8,"M",8,NA,"red","red",1,165,NA
"313","D1S1","BOS-HD","BOS2",3,6,5,8,"M",8,NA,"red","red",1,165,NA
"314","D1S1","BOS-HD","BOS2",3,7,5,8,"M",8,NA,"red","red",1,165,NA
"315","D1S1","BOS-HD","BOS2",3,8,5,8,"M",8,NA,"red","red",1,165,NA
"316","D1S1","BOS-HD","BOS2",3,9,5,8,"M",8,NA,"red","red",1,165,NA
"317","D1S1","BOS-HD","BOS2",3,10,5,8,"M",8,NA,"red","red",1,165,NA
"318","D1S1","BOS-HD","BOS2",3,11,5,8,"M",8,NA,"red","red",1,165,NA
"319","D1S1","BOS-HD","BOS2",3,12,5,8,"M",8,NA,"red","green",2,165,NA
"320","D1S1","BOS-HD","BOS2",3,13,5,8,"M",8,NA,"red","red",1,165,NA
"321","D1S1","BOS-HD","BOS2",3,14,5,8,"M",8,NA,"red","red",1,165,NA
"322","D1S1","BOS-HD","BOS2",3,15,5,8,"M",8,NA,"red","green",2,165,NA
"323","D1S1","BOS-HD","BOS2",3,16,5,8,"M",8,NA,"red","green",2,165,NA
"324","D1S1","BOS-HD","BOS2",3,17,5,8,"M",8,NA,"red","green",2,165,NA
"325","D1S1","BOS-HD","BOS1",2,0,2,2,"M",7,NA,"red","red",1,161,"At risk"
"326","D1S1","BOS-HD","BOS1",2,1,2,2,"M",7,NA,"red","green",2,161,"At risk"
"327","D1S1","BOS-HD","BOS1",2,2,2,2,"M",7,NA,"red","red",6,161,"At risk"
"328","D1S1","BOS-HD","BOS1",2,3,2,2,"M",7,NA,"red","green",2,161,"At risk"
"329","D1S1","BOS-HD","BOS1",2,4,2,2,"M",7,NA,"red","red",6,161,"At risk"
"330","D1S1","BOS-HD","BOS1",2,5,2,2,"M",7,NA,"red","green",2,161,"At risk"
"331","D1S1","BOS-HD","BOS1",2,6,2,2,"M",7,NA,"red","red",6,161,"At risk"
"332","D1S1","BOS-HD","BOS1",2,7,2,2,"M",7,NA,"red","green",2,161,"At risk"
"333","D1S1","BOS-HD","BOS1",2,8,2,2,"M",7,NA,"red","red",6,161,"At risk"
"334","D1S1","BOS-HD","BOS1",2,9,2,2,"M",7,NA,"red","green",2,161,"At risk"
"335","D1S1","BOS-HD","BOS1",2,10,2,2,"M",7,NA,"red","red",6,161,"At risk"
"336","D1S1","BOS-HD","BOS1",2,11,2,2,"M",7,NA,"red","green",2,161,"At risk"
"337","D1S1","BOS-HD","BOS1",2,12,2,2,"M",7,NA,"red","red",6,161,"At risk"
"338","D1S1","BOS-HD","BOS1",2,13,2,2,"M",7,NA,"red","green",2,161,"At risk"
"339","D1S1","BOS-HD","BOS1",2,14,2,2,"M",7,NA,"red","red",6,161,"At risk"
"340","D1S1","BOS-HD","BOS1",2,15,2,2,"M",7,NA,"red","green",2,161,"At risk"
"341","D1S1","BOS-HD","BOS1",2,16,2,2,"M",7,NA,"red","red",6,161,"At risk"
"342","D1S1","BOS-HD","BOS1",2,17,2,2,"M",7,NA,"red","green",2,161,"At risk"
"343","D1S1","BOS-HD","BOS2",3,0,2,2,"M",7,NA,"green","green",4,161,"At risk"
"344","D1S1","BOS-HD","BOS2",3,1,2,2,"M",7,NA,"green","red",2,161,"At risk"
"345","D1S1","BOS-HD","BOS2",3,2,2,2,"M",7,NA,"green","green",4,161,"At risk"
"346","D1S1","BOS-HD","BOS2",3,3,2,2,"M",7,NA,"green","red",2,161,"At risk"
"347","D1S1","BOS-HD","BOS2",3,4,2,2,"M",7,NA,"green","green",4,161,"At risk"
"348","D1S1","BOS-HD","BOS2",3,5,2,2,"M",7,NA,"green","red",2,161,"At risk"
"349","D1S1","BOS-HD","BOS2",3,6,2,2,"M",7,NA,"green","green",4,161,"At risk"
"350","D1S1","BOS-HD","BOS2",3,7,2,2,"M",7,NA,"green","red",2,161,"At risk"
"351","D1S1","BOS-HD","BOS2",3,8,2,2,"M",7,NA,"green","green",4,161,"At risk"
"352","D1S1","BOS-HD","BOS2",3,9,2,2,"M",7,NA,"green","red",2,161,"At risk"
"353","D1S1","BOS-HD","BOS2",3,10,2,2,"M",7,NA,"green","green",4,161,"At risk"
"354","D1S1","BOS-HD","BOS2",3,11,2,2,"M",7,NA,"green","red",2,161,"At risk"
"355","D1S1","BOS-HD","BOS2",3,12,2,2,"M",7,NA,"green","green",4,161,"At risk"
"356","D1S1","BOS-HD","BOS2",3,13,2,2,"M",7,NA,"green","red",2,161,"At risk"
"357","D1S1","BOS-HD","BOS2",3,14,2,2,"M",7,NA,"green","green",4,161,"At risk"
"358","D1S1","BOS-HD","BOS2",3,15,2,2,"M",7,NA,"green","red",2,161,"At risk"
"359","D1S1","BOS-HD","BOS2",3,16,2,2,"M",7,NA,"green","green",4,161,"At risk"
"360","D1S1","BOS-HD","BOS2",3,17,2,2,"M",7,NA,"green","red",2,161,"At risk"
"361","D1S1","BOS-HD","BOS1",2,0,3,3,"M",7,NA,"red","red",1,164,"At risk"
"362","D1S1","BOS-HD","BOS1",2,1,3,3,"M",7,NA,"red","green",2,164,"At risk"
"363","D1S1","BOS-HD","BOS1",2,2,3,3,"M",7,NA,"red","red",1,164,"At risk"
"364","D1S1","BOS-HD","BOS1",2,3,3,3,"M",7,NA,"red","red",6,164,"At risk"
"365","D1S1","BOS-HD","BOS1",2,4,3,3,"M",7,NA,"red","red",6,164,"At risk"
"366","D1S1","BOS-HD","BOS1",2,5,3,3,"M",7,NA,"red","red",1,164,"At risk"
"367","D1S1","BOS-HD","BOS1",2,6,3,3,"M",7,NA,"red","red",1,164,"At risk"
"368","D1S1","BOS-HD","BOS1",2,7,3,3,"M",7,NA,"red","green",2,164,"At risk"
"369","D1S1","BOS-HD","BOS1",2,8,3,3,"M",7,NA,"red","green",2,164,"At risk"
"370","D1S1","BOS-HD","BOS1",2,9,3,3,"M",7,NA,"red","red",6,164,"At risk"
"371","D1S1","BOS-HD","BOS1",2,10,3,3,"M",7,NA,"red","red",6,164,"At risk"
"372","D1S1","BOS-HD","BOS1",2,11,3,3,"M",7,NA,"red","green",2,164,"At risk"
"373","D1S1","BOS-HD","BOS1",2,12,3,3,"M",7,NA,"red","green",2,164,"At risk"
"374","D1S1","BOS-HD","BOS1",2,13,3,3,"M",7,NA,"red","red",6,164,"At risk"
"375","D1S1","BOS-HD","BOS1",2,14,3,3,"M",7,NA,"red","red",6,164,"At risk"
"376","D1S1","BOS-HD","BOS1",2,15,3,3,"M",7,NA,"red","green",2,164,"At risk"
"377","D1S1","BOS-HD","BOS1",2,16,3,3,"M",7,NA,"red","green",2,164,"At risk"
"378","D1S1","BOS-HD","BOS1",2,17,3,3,"M",7,NA,"red","red",6,164,"At risk"
"379","D1S1","BOS-HD","BOS2",3,0,3,3,"M",7,NA,"green","red",2,164,"At risk"
"380","D1S1","BOS-HD","BOS2",3,1,3,3,"M",7,NA,"green","green",1,164,"At risk"
"381","D1S1","BOS-HD","BOS2",3,2,3,3,"M",7,NA,"green","green",4,164,"At risk"
"382","D1S1","BOS-HD","BOS2",3,3,3,3,"M",7,NA,"green","red",2,164,"At risk"
"383","D1S1","BOS-HD","BOS2",3,4,3,3,"M",7,NA,"green","green",1,164,"At risk"
"384","D1S1","BOS-HD","BOS2",3,5,3,3,"M",7,NA,"green","green",4,164,"At risk"
"385","D1S1","BOS-HD","BOS2",3,6,3,3,"M",7,NA,"green","green",4,164,"At risk"
"386","D1S1","BOS-HD","BOS2",3,7,3,3,"M",7,NA,"green","red",2,164,"At risk"
"387","D1S1","BOS-HD","BOS2",3,8,3,3,"M",7,NA,"green","red",1,164,"At risk"
"388","D1S1","BOS-HD","BOS2",3,9,3,3,"M",7,NA,"green","red",1,164,"At risk"
"389","D1S1","BOS-HD","BOS2",3,10,3,3,"M",7,NA,"green","red",2,164,"At risk"
"390","D1S1","BOS-HD","BOS2",3,11,3,3,"M",7,NA,"green","red",2,164,"At risk"
"391","D1S1","BOS-HD","BOS2",3,12,3,3,"M",7,NA,"green","green",1,164,"At risk"
"392","D1S1","BOS-HD","BOS2",3,13,3,3,"M",7,NA,"green","green",1,164,"At risk"
"393","D1S1","BOS-HD","BOS2",3,14,3,3,"M",7,NA,"green","green",1,164,"At risk"
"394","D1S1","BOS-HD","BOS2",3,15,3,3,"M",7,NA,"green","green",1,164,"At risk"
"395","D1S1","BOS-HD","BOS2",3,16,3,3,"M",7,NA,"green","red",1,164,"At risk"
"396","D1S1","BOS-HD","BOS2",3,17,3,3,"M",7,NA,"green","green",1,164,"At risk"
"397","D1S1","BOS-HD","BOS1",2,0,0,0,"F",6,NA,"red","red",6,163,"At risk"
"398","D1S1","BOS-HD","BOS1",2,1,0,0,"F",6,NA,"red","green",2,163,"At risk"
"399","D1S1","BOS-HD","BOS1",2,2,0,0,"F",6,NA,"red","red",6,163,"At risk"
"400","D1S1","BOS-HD","BOS1",2,3,0,0,"F",6,NA,"red","red",1,163,"At risk"
"401","D1S1","BOS-HD","BOS1",2,4,0,0,"F",6,NA,"red","red",1,163,"At risk"
"402","D1S1","BOS-HD","BOS1",2,5,0,0,"F",6,NA,"red","green",2,163,"At risk"
"403","D1S1","BOS-HD","BOS1",2,6,0,0,"F",6,NA,"red","red",6,163,"At risk"
"404","D1S1","BOS-HD","BOS1",2,7,0,0,"F",6,NA,"red","red",1,163,"At risk"
"405","D1S1","BOS-HD","BOS1",2,8,0,0,"F",6,NA,"red","green",2,163,"At risk"
"406","D1S1","BOS-HD","BOS1",2,9,0,0,"F",6,NA,"red","red",6,163,"At risk"
"407","D1S1","BOS-HD","BOS1",2,10,0,0,"F",6,NA,"red","green",2,163,"At risk"
"408","D1S1","BOS-HD","BOS1",2,11,0,0,"F",6,NA,"red","red",6,163,"At risk"
"409","D1S1","BOS-HD","BOS1",2,12,0,0,"F",6,NA,"red","green",2,163,"At risk"
"410","D1S1","BOS-HD","BOS1",2,13,0,0,"F",6,NA,"red","red",6,163,"At risk"
"411","D1S1","BOS-HD","BOS1",2,14,0,0,"F",6,NA,"red","red",1,163,"At risk"
"412","D1S1","BOS-HD","BOS1",2,15,0,0,"F",6,NA,"red","red",1,163,"At risk"
"413","D1S1","BOS-HD","BOS1",2,16,0,0,"F",6,NA,"red","red",1,163,"At risk"
"414","D1S1","BOS-HD","BOS1",2,17,0,0,"F",6,NA,"red","green",2,163,"At risk"
"415","D1S1","BOS-HD","BOS2",3,0,0,0,"F",6,NA,"green","green",4,163,"At risk"
"416","D1S1","BOS-HD","BOS2",3,1,0,0,"F",6,NA,"green","green",1,163,"At risk"
"417","D1S1","BOS-HD","BOS2",3,2,0,0,"F",6,NA,"green","green",4,163,"At risk"
"418","D1S1","BOS-HD","BOS2",3,3,0,0,"F",6,NA,"green","green",1,163,"At risk"
"419","D1S1","BOS-HD","BOS2",3,4,0,0,"F",6,NA,"green","green",4,163,"At risk"
"420","D1S1","BOS-HD","BOS2",3,5,0,0,"F",6,NA,"green","red",2,163,"At risk"
"421","D1S1","BOS-HD","BOS2",3,6,0,0,"F",6,NA,"green","green",4,163,"At risk"
"422","D1S1","BOS-HD","BOS2",3,7,0,0,"F",6,NA,"green","red",2,163,"At risk"
"423","D1S1","BOS-HD","BOS2",3,8,0,0,"F",6,NA,"green","green",4,163,"At risk"
"424","D1S1","BOS-HD","BOS2",3,9,0,0,"F",6,NA,"green","red",2,163,"At risk"
"425","D1S1","BOS-HD","BOS2",3,10,0,0,"F",6,NA,"green","green",4,163,"At risk"
"426","D1S1","BOS-HD","BOS2",3,11,0,0,"F",6,NA,"green","green",1,163,"At risk"
"427","D1S1","BOS-HD","BOS2",3,12,0,0,"F",6,NA,"green","green",1,163,"At risk"
"428","D1S1","BOS-HD","BOS2",3,13,0,0,"F",6,NA,"green","red",2,163,"At risk"
"429","D1S1","BOS-HD","BOS2",3,14,0,0,"F",6,NA,"green","green",4,163,"At risk"
"430","D1S1","BOS-HD","BOS2",3,15,0,0,"F",6,NA,"green","red",2,163,"At risk"
"431","D1S1","BOS-HD","BOS2",3,16,0,0,"F",6,NA,"green","green",4,163,"At risk"
"432","D1S1","BOS-HD","BOS2",3,17,0,0,"F",6,NA,"green","red",2,163,"At risk"
"433","D1S2","HD-BOS","HD1",2,0,0,0,"M",7,"1","blue","in",2,151,"regular"
"434","D1S2","HD-BOS","HD1",2,1,0,0,"M",7,"1","blue","out",3,151,"regular"
"435","D1S2","HD-BOS","HD1",2,2,0,0,"M",7,"1","blue","in",2,151,"regular"
"436","D1S2","HD-BOS","HD1",2,3,0,0,"M",7,"1","blue","in",2,151,"regular"
"437","D1S2","HD-BOS","HD1",2,4,0,0,"M",7,"1","blue","in",5,151,"regular"
"438","D1S2","HD-BOS","HD1",2,5,0,0,"M",7,"1","blue","in",2,151,"regular"
"439","D1S2","HD-BOS","HD1",2,6,0,0,"M",7,"1","blue","in",2,151,"regular"
"440","D1S2","HD-BOS","HD1",2,7,0,0,"M",7,"1","blue","in",5,151,"regular"
"441","D1S2","HD-BOS","HD1",2,8,0,0,"M",7,"1","blue","out",3,151,"regular"
"442","D1S2","HD-BOS","HD1",2,9,0,0,"M",7,"1","blue","in",2,151,"regular"
"443","D1S2","HD-BOS","HD1",2,10,0,0,"M",7,"1","blue","in",2,151,"regular"
"444","D1S2","HD-BOS","HD1",2,11,0,0,"M",7,"1","blue","in",5,151,"regular"
"445","D1S2","HD-BOS","HD1",2,12,0,0,"M",7,"1","blue","out",3,151,"regular"
"446","D1S2","HD-BOS","HD1",2,13,0,0,"M",7,"1","blue","in",5,151,"regular"
"447","D1S2","HD-BOS","HD1",2,14,0,0,"M",7,"1","blue","out",3,151,"regular"
"448","D1S2","HD-BOS","HD1",2,15,0,0,"M",7,"1","blue","in",2,151,"regular"
"449","D1S2","HD-BOS","HD1",2,16,0,0,"M",7,"1","blue","in",2,151,"regular"
"450","D1S2","HD-BOS","HD1",2,17,0,0,"M",7,"1","blue","in",5,151,"regular"
"451","D1S2","HD-BOS","HD2",3,0,0,0,"M",7,"1","blue","out",3,151,"regular"
"452","D1S2","HD-BOS","HD2",3,1,0,0,"M",7,"1","blue","in",5,151,"regular"
"453","D1S2","HD-BOS","HD2",3,2,0,0,"M",7,"1","blue","out",3,151,"regular"
"454","D1S2","HD-BOS","HD2",3,3,0,0,"M",7,"1","blue","out",3,151,"regular"
"455","D1S2","HD-BOS","HD2",3,4,0,0,"M",7,"1","blue","in",5,151,"regular"
"456","D1S2","HD-BOS","HD2",3,5,0,0,"M",7,"1","blue","out",3,151,"regular"
"457","D1S2","HD-BOS","HD2",3,6,0,0,"M",7,"1","blue","in",2,151,"regular"
"458","D1S2","HD-BOS","HD2",3,7,0,0,"M",7,"1","blue","out",3,151,"regular"
"459","D1S2","HD-BOS","HD2",3,8,0,0,"M",7,"1","blue","in",2,151,"regular"
"460","D1S2","HD-BOS","HD2",3,9,0,0,"M",7,"1","blue","out",3,151,"regular"
"461","D1S2","HD-BOS","HD2",3,10,0,0,"M",7,"1","blue","in",2,151,"regular"
"462","D1S2","HD-BOS","HD2",3,11,0,0,"M",7,"1","blue","in",2,151,"regular"
"463","D1S2","HD-BOS","HD2",3,12,0,0,"M",7,"1","blue","in",2,151,"regular"
"464","D1S2","HD-BOS","HD2",3,13,0,0,"M",7,"1","blue","out",3,151,"regular"
"465","D1S2","HD-BOS","HD2",3,14,0,0,"M",7,"1","blue","in",2,151,"regular"
"466","D1S2","HD-BOS","HD2",3,15,0,0,"M",7,"1","blue","in",2,151,"regular"
"467","D1S2","HD-BOS","HD2",3,16,0,0,"M",7,"1","blue","in",2,151,"regular"
"468","D1S2","HD-BOS","HD2",3,17,0,0,"M",7,"1","blue","in",2,151,"regular"
"469","D1S2","HD-BOS","BOS1",4,0,0,0,"M",7,"1","red","red",1,151,"regular"
"470","D1S2","HD-BOS","BOS1",4,1,0,0,"M",7,"1","red","red",6,151,"regular"
"471","D1S2","HD-BOS","BOS1",4,2,0,0,"M",7,"1","red","green",2,151,"regular"
"472","D1S2","HD-BOS","BOS1",4,3,0,0,"M",7,"1","red","red",1,151,"regular"
"473","D1S2","HD-BOS","BOS1",4,4,0,0,"M",7,"1","red","red",6,151,"regular"
"474","D1S2","HD-BOS","BOS1",4,5,0,0,"M",7,"1","red","green",2,151,"regular"
"475","D1S2","HD-BOS","BOS1",4,6,0,0,"M",7,"1","red","red",1,151,"regular"
"476","D1S2","HD-BOS","BOS1",4,7,0,0,"M",7,"1","red","red",6,151,"regular"
"477","D1S2","HD-BOS","BOS1",4,8,0,0,"M",7,"1","red","red",1,151,"regular"
"478","D1S2","HD-BOS","BOS1",4,9,0,0,"M",7,"1","red","red",1,151,"regular"
"479","D1S2","HD-BOS","BOS1",4,10,0,0,"M",7,"1","red","red",1,151,"regular"
"480","D1S2","HD-BOS","BOS1",4,11,0,0,"M",7,"1","red","green",2,151,"regular"
"481","D1S2","HD-BOS","BOS1",4,12,0,0,"M",7,"1","red","red",1,151,"regular"
"482","D1S2","HD-BOS","BOS1",4,13,0,0,"M",7,"1","red","red",1,151,"regular"
"483","D1S2","HD-BOS","BOS1",4,14,0,0,"M",7,"1","red","green",2,151,"regular"
"484","D1S2","HD-BOS","BOS1",4,15,0,0,"M",7,"1","red","red",1,151,"regular"
"485","D1S2","HD-BOS","BOS1",4,16,0,0,"M",7,"1","red","green",2,151,"regular"
"486","D1S2","HD-BOS","BOS1",4,17,0,0,"M",7,"1","red","green",2,151,"regular"
"487","D1S2","HD-BOS","BOS2",5,0,0,0,"M",7,"1","green","red",1,151,"regular"
"488","D1S2","HD-BOS","BOS2",5,1,0,0,"M",7,"1","green","green",4,151,"regular"
"489","D1S2","HD-BOS","BOS2",5,2,0,0,"M",7,"1","green","green",1,151,"regular"
"490","D1S2","HD-BOS","BOS2",5,3,0,0,"M",7,"1","green","green",1,151,"regular"
"491","D1S2","HD-BOS","BOS2",5,4,0,0,"M",7,"1","green","red",2,151,"regular"
"492","D1S2","HD-BOS","BOS2",5,5,0,0,"M",7,"1","green","green",4,151,"regular"
"493","D1S2","HD-BOS","BOS2",5,6,0,0,"M",7,"1","green","red",2,151,"regular"
"494","D1S2","HD-BOS","BOS2",5,7,0,0,"M",7,"1","green","green",4,151,"regular"
"495","D1S2","HD-BOS","BOS2",5,8,0,0,"M",7,"1","green","red",2,151,"regular"
"496","D1S2","HD-BOS","BOS2",5,9,0,0,"M",7,"1","green","green",4,151,"regular"
"497","D1S2","HD-BOS","BOS2",5,10,0,0,"M",7,"1","green","red",2,151,"regular"
"498","D1S2","HD-BOS","BOS2",5,11,0,0,"M",7,"1","green","green",4,151,"regular"
"499","D1S2","HD-BOS","BOS2",5,12,0,0,"M",7,"1","green","red",2,151,"regular"
"500","D1S2","HD-BOS","BOS2",5,13,0,0,"M",7,"1","green","green",4,151,"regular"
"501","D1S2","HD-BOS","BOS2",5,14,0,0,"M",7,"1","green","red",2,151,"regular"
"502","D1S2","HD-BOS","BOS2",5,15,0,0,"M",7,"1","green","green",4,151,"regular"
"503","D1S2","HD-BOS","BOS2",5,16,0,0,"M",7,"1","green","red",2,151,"regular"
"504","D1S2","HD-BOS","BOS2",5,17,0,0,"M",7,"1","green","green",4,151,"regular"
"505","D1S2","HD-BOS","HD1",2,0,1,1,"X",7,"1","blue","out",3,149,"regular"
"506","D1S2","HD-BOS","HD1",2,1,1,1,"X",7,"1","blue","in",2,149,"regular"
"507","D1S2","HD-BOS","HD1",2,2,1,1,"X",7,"1","blue","in",5,149,"regular"
"508","D1S2","HD-BOS","HD1",2,3,1,1,"X",7,"1","blue","out",3,149,"regular"
"509","D1S2","HD-BOS","HD1",2,4,1,1,"X",7,"1","blue","in",5,149,"regular"
"510","D1S2","HD-BOS","HD1",2,5,1,1,"X",7,"1","blue","in",2,149,"regular"
"511","D1S2","HD-BOS","HD1",2,6,1,1,"X",7,"1","blue","in",2,149,"regular"
"512","D1S2","HD-BOS","HD1",2,7,1,1,"X",7,"1","blue","out",3,149,"regular"
"513","D1S2","HD-BOS","HD1",2,8,1,1,"X",7,"1","blue","in",2,149,"regular"
"514","D1S2","HD-BOS","HD1",2,9,1,1,"X",7,"1","blue","in",5,149,"regular"
"515","D1S2","HD-BOS","HD1",2,10,1,1,"X",7,"1","blue","out",3,149,"regular"
"516","D1S2","HD-BOS","HD1",2,11,1,1,"X",7,"1","blue","in",2,149,"regular"
"517","D1S2","HD-BOS","HD1",2,12,1,1,"X",7,"1","blue","in",5,149,"regular"
"518","D1S2","HD-BOS","HD1",2,13,1,1,"X",7,"1","blue","in",2,149,"regular"
"519","D1S2","HD-BOS","HD1",2,14,1,1,"X",7,"1","blue","in",5,149,"regular"
"520","D1S2","HD-BOS","HD1",2,15,1,1,"X",7,"1","blue","out",3,149,"regular"
"521","D1S2","HD-BOS","HD1",2,16,1,1,"X",7,"1","blue","out",3,149,"regular"
"522","D1S2","HD-BOS","HD1",2,17,1,1,"X",7,"1","blue","out",3,149,"regular"
"523","D1S2","HD-BOS","HD2",3,0,1,1,"X",7,"1","blue","in",5,149,"regular"
"524","D1S2","HD-BOS","HD2",3,1,1,1,"X",7,"1","blue","out",3,149,"regular"
"525","D1S2","HD-BOS","HD2",3,2,1,1,"X",7,"1","blue","out",3,149,"regular"
"526","D1S2","HD-BOS","HD2",3,3,1,1,"X",7,"1","blue","in",2,149,"regular"
"527","D1S2","HD-BOS","HD2",3,4,1,1,"X",7,"1","blue","in",5,149,"regular"
"528","D1S2","HD-BOS","HD2",3,5,1,1,"X",7,"1","blue","in",5,149,"regular"
"529","D1S2","HD-BOS","HD2",3,6,1,1,"X",7,"1","blue","out",3,149,"regular"
"530","D1S2","HD-BOS","HD2",3,7,1,1,"X",7,"1","blue","out",3,149,"regular"
"531","D1S2","HD-BOS","HD2",3,8,1,1,"X",7,"1","blue","in",2,149,"regular"
"532","D1S2","HD-BOS","HD2",3,9,1,1,"X",7,"1","blue","in",5,149,"regular"
"533","D1S2","HD-BOS","HD2",3,10,1,1,"X",7,"1","blue","in",5,149,"regular"
"534","D1S2","HD-BOS","HD2",3,11,1,1,"X",7,"1","blue","in",2,149,"regular"
"535","D1S2","HD-BOS","HD2",3,12,1,1,"X",7,"1","blue","in",2,149,"regular"
"536","D1S2","HD-BOS","HD2",3,13,1,1,"X",7,"1","blue","in",2,149,"regular"
"537","D1S2","HD-BOS","HD2",3,14,1,1,"X",7,"1","blue","out",3,149,"regular"
"538","D1S2","HD-BOS","HD2",3,15,1,1,"X",7,"1","blue","out",3,149,"regular"
"539","D1S2","HD-BOS","HD2",3,16,1,1,"X",7,"1","blue","in",2,149,"regular"
"540","D1S2","HD-BOS","HD2",3,17,1,1,"X",7,"1","blue","in",2,149,"regular"
"541","D1S2","HD-BOS","BOS1",4,0,1,1,"X",7,"1","red","red",6,149,"regular"
"542","D1S2","HD-BOS","BOS1",4,1,1,1,"X",7,"1","red","green",1,149,"regular"
"543","D1S2","HD-BOS","BOS1",4,2,1,1,"X",7,"1","red","green",1,149,"regular"
"544","D1S2","HD-BOS","BOS1",4,3,1,1,"X",7,"1","red","red",1,149,"regular"
"545","D1S2","HD-BOS","BOS1",4,4,1,1,"X",7,"1","red","red",1,149,"regular"
"546","D1S2","HD-BOS","BOS1",4,5,1,1,"X",7,"1","red","red",1,149,"regular"
"547","D1S2","HD-BOS","BOS1",4,6,1,1,"X",7,"1","red","green",1,149,"regular"
"548","D1S2","HD-BOS","BOS1",4,7,1,1,"X",7,"1","red","red",1,149,"regular"
"549","D1S2","HD-BOS","BOS1",4,8,1,1,"X",7,"1","red","red",6,149,"regular"
"550","D1S2","HD-BOS","BOS1",4,9,1,1,"X",7,"1","red","green",2,149,"regular"
