Order,Location,Session,Game,matchId,roundId,groupId,clientId,Gender,Grade,Older siblings,Younger siblings,role,decision,decisionTime,payoff
BOS-SH,USC,YA-G5,SH2,8,15,5,7,F,YA,,,yellow,in,562,3
BOS-SH,USC,YA-G5,SH2,8,16,5,7,F,YA,,,yellow,in,686,3
BOS-SH,USC,YA-G5,SH2,8,17,5,7,F,YA,,,yellow,in,795,3
BOS-SH,USC,YA-G5,SH2,8,18,5,7,F,YA,,,yellow,in,1045,3
BOS-SH,USC,YA-G5,SH2,8,19,5,7,F,YA,,,yellow,in,3760,3
BOS-SH,USC,YA-G5,SH2,8,20,5,7,F,YA,,,yellow,in,765,3
BOS-SH,USC,YA-G5,SH2,8,21,5,7,F,YA,,,yellow,in,764,3
BOS-SH,USC,YA-G5,SH2,8,22,5,7,F,YA,,,yellow,in,858,3
BOS-SH,USC,YA-G5,SH2,8,23,5,7,F,YA,,,yellow,in,1545,3
BOS-SH,USC,YA-G5,BOS1,5,0,0,0,F,YA,,,red,green,6053,1
BOS-SH,USC,YA-G5,BOS1,5,1,0,0,F,YA,,,red,green,2527,1
BOS-SH,USC,YA-G5,BOS1,5,2,0,0,F,YA,,,red,green,1216,3
BOS-SH,USC,YA-G5,BOS1,5,3,0,0,F,YA,,,red,red,2964,5
BOS-SH,USC,YA-G5,BOS1,5,4,0,0,F,YA,,,red,green,5507,3
BOS-SH,USC,YA-G5,BOS1,5,5,0,0,F,YA,,,red,red,1747,5
BOS-SH,USC,YA-G5,BOS1,5,6,0,0,F,YA,,,red,green,1217,3
BOS-SH,USC,YA-G5,BOS1,5,7,0,0,F,YA,,,red,red,3151,5
BOS-SH,USC,YA-G5,BOS1,5,8,0,0,F,YA,,,red,green,5272,3
BOS-SH,USC,YA-G5,BOS1,5,9,0,0,F,YA,,,red,red,1716,5
BOS-SH,USC,YA-G5,BOS1,5,10,0,0,F,YA,,,red,green,1498,3
BOS-SH,USC,YA-G5,BOS1,5,11,0,0,F,YA,,,red,red,1202,5
BOS-SH,USC,YA-G5,BOS1,5,12,0,0,F,YA,,,red,green,1450,3
BOS-SH,USC,YA-G5,BOS1,5,13,0,0,F,YA,,,red,red,2917,5
BOS-SH,USC,YA-G5,BOS1,5,14,0,0,F,YA,,,red,green,1560,3
BOS-SH,USC,YA-G5,BOS1,5,15,0,0,F,YA,,,red,red,1607,5
BOS-SH,USC,YA-G5,BOS1,5,16,0,0,F,YA,,,red,green,1762,3
BOS-SH,USC,YA-G5,BOS1,5,17,0,0,F,YA,,,red,red,1139,5
BOS-SH,USC,YA-G5,BOS1,5,18,0,0,F,YA,,,red,green,842,3
BOS-SH,USC,YA-G5,BOS1,5,19,0,0,F,YA,,,red,red,1310,5
BOS-SH,USC,YA-G5,BOS1,5,20,0,0,F,YA,,,red,green,1716,3
BOS-SH,USC,YA-G5,BOS1,5,21,0,0,F,YA,,,red,red,1872,5
BOS-SH,USC,YA-G5,BOS1,5,22,0,0,F,YA,,,red,green,4244,3
BOS-SH,USC,YA-G5,BOS1,5,23,0,0,F,YA,,,red,red,2075,5
BOS-SH,USC,YA-G5,BOS2,6,0,2,0,F,YA,,,red,red,1747,1
BOS-SH,USC,YA-G5,BOS2,6,1,2,0,F,YA,,,red,red,1123,1
BOS-SH,USC,YA-G5,BOS2,6,2,2,0,F,YA,,,red,red,1451,5
BOS-SH,USC,YA-G5,BOS2,6,3,2,0,F,YA,,,red,green,1076,3
BOS-SH,USC,YA-G5,BOS2,6,4,2,0,F,YA,,,red,red,1045,5
BOS-SH,USC,YA-G5,BOS2,6,5,2,0,F,YA,,,red,green,1778,3
BOS-SH,USC,YA-G5,BOS2,6,6,2,0,F,YA,,,red,red,1123,5
BOS-SH,USC,YA-G5,BOS2,6,7,2,0,F,YA,,,red,green,1279,3
BOS-SH,USC,YA-G5,BOS2,6,8,2,0,F,YA,,,red,red,2153,5
BOS-SH,USC,YA-G5,BOS2,6,9,2,0,F,YA,,,red,green,874,3
BOS-SH,USC,YA-G5,BOS2,6,10,2,0,F,YA,,,red,red,1872,5
BOS-SH,USC,YA-G5,BOS2,6,11,2,0,F,YA,,,red,green,733,3
BOS-SH,USC,YA-G5,BOS2,6,12,2,0,F,YA,,,red,red,1810,5
BOS-SH,USC,YA-G5,BOS2,6,13,2,0,F,YA,,,red,green,1669,3
BOS-SH,USC,YA-G5,BOS2,6,14,2,0,F,YA,,,red,red,1560,5
BOS-SH,USC,YA-G5,BOS2,6,15,2,0,F,YA,,,red,green,1716,3
BOS-SH,USC,YA-G5,BOS2,6,16,2,0,F,YA,,,red,red,1888,5
BOS-SH,USC,YA-G5,BOS2,6,17,2,0,F,YA,,,red,green,1389,3
BOS-SH,USC,YA-G5,BOS2,6,18,2,0,F,YA,,,red,red,2340,5
BOS-SH,USC,YA-G5,BOS2,6,19,2,0,F,YA,,,red,green,2340,3
BOS-SH,USC,YA-G5,BOS2,6,20,2,0,F,YA,,,red,red,1372,5
BOS-SH,USC,YA-G5,BOS2,6,21,2,0,F,YA,,,red,green,2168,3
BOS-SH,USC,YA-G5,BOS2,6,22,2,0,F,YA,,,red,red,1903,5
BOS-SH,USC,YA-G5,BOS2,6,23,2,0,F,YA,,,red,green,1436,3
BOS-SH,USC,YA-G5,SH1,7,0,0,0,F,YA,,,blue,in,4197,3
BOS-SH,USC,YA-G5,SH1,7,1,0,0,F,YA,,,blue,out,2792,2
BOS-SH,USC,YA-G5,SH1,7,2,0,0,F,YA,,,blue,in,2605,3
BOS-SH,USC,YA-G5,SH1,7,3,0,0,F,YA,,,blue,in,6755,3
BOS-SH,USC,YA-G5,SH1,7,4,0,0,F,YA,,,blue,in,780,3
BOS-SH,USC,YA-G5,SH1,7,5,0,0,F,YA,,,blue,in,796,3
BOS-SH,USC,YA-G5,SH1,7,6,0,0,F,YA,,,blue,in,889,3
BOS-SH,USC,YA-G5,SH1,7,7,0,0,F,YA,,,blue,in,562,3
BOS-SH,USC,YA-G5,SH1,7,8,0,0,F,YA,,,blue,in,827,3
BOS-SH,USC,YA-G5,SH1,7,9,0,0,F,YA,,,blue,in,640,3
BOS-SH,USC,YA-G5,SH1,7,10,0,0,F,YA,,,blue,in,468,3
BOS-SH,USC,YA-G5,SH1,7,11,0,0,F,YA,,,blue,in,921,3
BOS-SH,USC,YA-G5,SH1,7,12,0,0,F,YA,,,blue,in,639,3
BOS-SH,USC,YA-G5,SH1,7,13,0,0,F,YA,,,blue,in,1482,3
BOS-SH,USC,YA-G5,SH1,7,14,0,0,F,YA,,,blue,in,983,3
BOS-SH,USC,YA-G5,SH1,7,15,0,0,F,YA,,,blue,in,483,3
BOS-SH,USC,YA-G5,SH1,7,16,0,0,F,YA,,,blue,in,515,3
BOS-SH,USC,YA-G5,SH1,7,17,0,0,F,YA,,,blue,in,733,3
BOS-SH,USC,YA-G5,SH1,7,18,0,0,F,YA,,,blue,in,1404,3
BOS-SH,USC,YA-G5,SH1,7,19,0,0,F,YA,,,blue,in,702,3
BOS-SH,USC,YA-G5,SH1,7,20,0,0,F,YA,,,blue,in,624,3
BOS-SH,USC,YA-G5,SH1,7,21,0,0,F,YA,,,blue,in,687,3
BOS-SH,USC,YA-G5,SH1,7,22,0,0,F,YA,,,blue,in,593,3
BOS-SH,USC,YA-G5,SH1,7,23,0,0,F,YA,,,blue,in,530,3
BOS-SH,USC,YA-G5,SH2,8,0,2,0,F,YA,,,blue,in,811,3
BOS-SH,USC,YA-G5,SH2,8,1,2,0,F,YA,,,blue,in,2169,3
BOS-SH,USC,YA-G5,SH2,8,2,2,0,F,YA,,,blue,in,2512,3
BOS-SH,USC,YA-G5,SH2,8,3,2,0,F,YA,,,blue,in,795,3
BOS-SH,USC,YA-G5,SH2,8,4,2,0,F,YA,,,blue,in,3120,3
BOS-SH,USC,YA-G5,SH2,8,5,2,0,F,YA,,,blue,in,1451,3
BOS-SH,USC,YA-G5,SH2,8,6,2,0,F,YA,,,blue,in,515,3
BOS-SH,USC,YA-G5,SH2,8,7,2,0,F,YA,,,blue,in,671,3
BOS-SH,USC,YA-G5,SH2,8,8,2,0,F,YA,,,blue,in,452,3
BOS-SH,USC,YA-G5,SH2,8,9,2,0,F,YA,,,blue,in,562,3
BOS-SH,USC,YA-G5,SH2,8,10,2,0,F,YA,,,blue,in,671,3
BOS-SH,USC,YA-G5,SH2,8,11,2,0,F,YA,,,blue,in,515,3
BOS-SH,USC,YA-G5,SH2,8,12,2,0,F,YA,,,blue,in,1061,3
BOS-SH,USC,YA-G5,SH2,8,13,2,0,F,YA,,,blue,in,577,3
BOS-SH,USC,YA-G5,SH2,8,14,2,0,F,YA,,,blue,in,1154,3
BOS-SH,USC,YA-G5,SH2,8,15,2,0,F,YA,,,blue,in,531,3
BOS-SH,USC,YA-G5,SH2,8,16,2,0,F,YA,,,blue,in,499,3
BOS-SH,USC,YA-G5,SH2,8,17,2,0,F,YA,,,blue,in,483,3
BOS-SH,USC,YA-G5,SH2,8,18,2,0,F,YA,,,blue,in,1341,3
BOS-SH,USC,YA-G5,SH2,8,19,2,0,F,YA,,,blue,in,1357,3
BOS-SH,USC,YA-G5,SH2,8,20,2,0,F,YA,,,blue,in,874,3
BOS-SH,USC,YA-G5,SH2,8,21,2,0,F,YA,,,blue,in,5663,3
BOS-SH,USC,YA-G5,SH2,8,22,2,0,F,YA,,,blue,in,827,3
BOS-SH,USC,YA-G5,SH2,8,23,2,0,F,YA,,,blue,in,514,3
BOS-SH,USC,YA-G5,BOS1,5,0,5,10,F,YA,,,red,red,6849,5
BOS-SH,USC,YA-G5,BOS1,5,1,5,10,F,YA,,,red,green,5008,3
BOS-SH,USC,YA-G5,BOS1,5,2,5,10,F,YA,,,red,red,4743,5
BOS-SH,USC,YA-G5,BOS1,5,3,5,10,F,YA,,,red,green,3073,3
BOS-SH,USC,YA-G5,BOS1,5,4,5,10,F,YA,,,red,red,2059,5
BOS-SH,USC,YA-G5,BOS1,5,5,5,10,F,YA,,,red,green,2465,3
BOS-SH,USC,YA-G5,BOS1,5,6,5,10,F,YA,,,red,red,2278,5
BOS-SH,USC,YA-G5,BOS1,5,7,5,10,F,YA,,,red,green,2106,3
BOS-SH,USC,YA-G5,BOS1,5,8,5,10,F,YA,,,red,red,1061,5
BOS-SH,USC,YA-G5,BOS1,5,9,5,10,F,YA,,,red,green,1482,3
BOS-SH,USC,YA-G5,BOS1,5,10,5,10,F,YA,,,red,red,2028,5
BOS-SH,USC,YA-G5,BOS1,5,11,5,10,F,YA,,,red,green,999,3
BOS-SH,USC,YA-G5,BOS1,5,12,5,10,F,YA,,,red,red,921,5
BOS-SH,USC,YA-G5,BOS1,5,13,5,10,F,YA,,,red,green,1311,3
BOS-SH,USC,YA-G5,BOS1,5,14,5,10,F,YA,,,red,red,1872,5
BOS-SH,USC,YA-G5,BOS1,5,15,5,10,F,YA,,,red,green,1170,3
BOS-SH,USC,YA-G5,BOS1,5,16,5,10,F,YA,,,red,red,3572,5
BOS-SH,USC,YA-G5,BOS1,5,17,5,10,F,YA,,,red,green,3182,3
BOS-SH,USC,YA-G5,BOS1,5,18,5,10,F,YA,,,red,red,5944,5
BOS-SH,USC,YA-G5,BOS1,5,19,5,10,F,YA,,,red,green,1841,3
BOS-SH,USC,YA-G5,BOS1,5,20,5,10,F,YA,,,red,red,749,5
BOS-SH,USC,YA-G5,BOS1,5,21,5,10,F,YA,,,red,green,2246,3
BOS-SH,USC,YA-G5,BOS1,5,22,5,10,F,YA,,,red,red,1903,5
BOS-SH,USC,YA-G5,BOS1,5,23,5,10,F,YA,,,red,green,3946,3
BOS-SH,USC,YA-G5,BOS2,6,0,3,10,F,YA,,,red,red,3432,5
BOS-SH,USC,YA-G5,BOS2,6,1,3,10,F,YA,,,red,green,1560,3
BOS-SH,USC,YA-G5,BOS2,6,2,3,10,F,YA,,,red,red,1731,5
BOS-SH,USC,YA-G5,BOS2,6,3,3,10,F,YA,,,red,green,1107,3
BOS-SH,USC,YA-G5,BOS2,6,4,3,10,F,YA,,,red,red,1670,5
BOS-SH,USC,YA-G5,BOS2,6,5,3,10,F,YA,,,red,green,1544,3
BOS-SH,USC,YA-G5,BOS2,6,6,3,10,F,YA,,,red,red,1981,5
BOS-SH,USC,YA-G5,BOS2,6,7,3,10,F,YA,,,red,green,3666,3
BOS-SH,USC,YA-G5,BOS2,6,8,3,10,F,YA,,,red,red,2356,5
BOS-SH,USC,YA-G5,BOS2,6,9,3,10,F,YA,,,red,green,1482,3
BOS-SH,USC,YA-G5,BOS2,6,10,3,10,F,YA,,,red,red,2075,5
BOS-SH,USC,YA-G5,BOS2,6,11,3,10,F,YA,,,red,green,8876,3
BOS-SH,USC,YA-G5,BOS2,6,12,3,10,F,YA,,,red,red,2511,5
BOS-SH,USC,YA-G5,BOS2,6,13,3,10,F,YA,,,red,green,1201,3
BOS-SH,USC,YA-G5,BOS2,6,14,3,10,F,YA,,,red,red,2168,5
BOS-SH,USC,YA-G5,BOS2,6,15,3,10,F,YA,,,red,green,936,3
BOS-SH,USC,YA-G5,BOS2,6,16,3,10,F,YA,,,red,red,20187,5
BOS-SH,USC,YA-G5,BOS2,6,17,3,10,F,YA,,,red,green,1513,3
BOS-SH,USC,YA-G5,BOS2,6,18,3,10,F,YA,,,red,red,1045,5
BOS-SH,USC,YA-G5,BOS2,6,19,3,10,F,YA,,,red,green,1389,3
BOS-SH,USC,YA-G5,BOS2,6,20,3,10,F,YA,,,red,red,1498,5
BOS-SH,USC,YA-G5,BOS2,6,21,3,10,F,YA,,,red,green,2745,3
BOS-SH,USC,YA-G5,BOS2,6,22,3,10,F,YA,,,red,red,1545,5
BOS-SH,USC,YA-G5,BOS2,6,23,3,10,F,YA,,,red,green,4586,3
BOS-SH,USC,YA-G5,SH1,7,0,2,10,F,YA,,,yellow,in,5366,3
BOS-SH,USC,YA-G5,SH1,7,1,2,10,F,YA,,,yellow,in,5195,3
BOS-SH,USC,YA-G5,SH1,7,2,2,10,F,YA,,,yellow,in,4790,3
BOS-SH,USC,YA-G5,SH1,7,3,2,10,F,YA,,,yellow,in,3650,3
BOS-SH,USC,YA-G5,SH1,7,4,2,10,F,YA,,,yellow,in,624,3
BOS-SH,USC,YA-G5,SH1,7,5,2,10,F,YA,,,yellow,in,514,3
BOS-SH,USC,YA-G5,SH1,7,6,2,10,F,YA,,,yellow,in,2824,3
BOS-SH,USC,YA-G5,SH1,7,7,2,10,F,YA,,,yellow,in,4899,3
BOS-SH,USC,YA-G5,SH1,7,8,2,10,F,YA,,,yellow,in,1139,3
BOS-SH,USC,YA-G5,SH1,7,9,2,10,F,YA,,,yellow,in,639,3
BOS-SH,USC,YA-G5,SH1,7,10,2,10,F,YA,,,yellow,in,1154,3
BOS-SH,USC,YA-G5,SH1,7,11,2,10,F,YA,,,yellow,in,2776,3
BOS-SH,USC,YA-G5,SH1,7,12,2,10,F,YA,,,yellow,in,1513,3
BOS-SH,USC,YA-G5,SH1,7,13,2,10,F,YA,,,yellow,in,1856,3
BOS-SH,USC,YA-G5,SH1,7,14,2,10,F,YA,,,yellow,in,3807,3
BOS-SH,USC,YA-G5,SH1,7,15,2,10,F,YA,,,yellow,in,4150,3
BOS-SH,USC,YA-G5,SH1,7,16,2,10,F,YA,,,yellow,in,3541,3
BOS-SH,USC,YA-G5,SH1,7,17,2,10,F,YA,,,yellow,in,2980,3
BOS-SH,USC,YA-G5,SH1,7,18,2,10,F,YA,,,yellow,in,2777,3
BOS-SH,USC,YA-G5,SH1,7,19,2,10,F,YA,,,yellow,in,5663,3
BOS-SH,USC,YA-G5,SH1,7,20,2,10,F,YA,,,yellow,in,1108,3
BOS-SH,USC,YA-G5,SH1,7,21,2,10,F,YA,,,yellow,in,1747,3
BOS-SH,USC,YA-G5,SH1,7,22,2,10,F,YA,,,yellow,in,2745,3
BOS-SH,USC,YA-G5,SH1,7,23,2,10,F,YA,,,yellow,in,2902,3
BOS-SH,USC,YA-G5,SH2,8,0,1,10,F,YA,,,yellow,in,4025,3
BOS-SH,USC,YA-G5,SH2,8,1,1,10,F,YA,,,yellow,in,1685,3
BOS-SH,USC,YA-G5,SH2,8,2,1,10,F,YA,,,yellow,in,1388,3
BOS-SH,USC,YA-G5,SH2,8,3,1,10,F,YA,,,yellow,in,1170,3
BOS-SH,USC,YA-G5,SH2,8,4,1,10,F,YA,,,yellow,in,593,3
BOS-SH,USC,YA-G5,SH2,8,5,1,10,F,YA,,,yellow,in,2325,3
BOS-SH,USC,YA-G5,SH2,8,6,1,10,F,YA,,,yellow,in,3479,3
BOS-SH,USC,YA-G5,SH2,8,7,1,10,F,YA,,,yellow,in,2871,3
BOS-SH,USC,YA-G5,SH2,8,8,1,10,F,YA,,,yellow,in,2714,3
BOS-SH,USC,YA-G5,SH2,8,9,1,10,F,YA,,,yellow,in,2044,3
BOS-SH,USC,YA-G5,SH2,8,10,1,10,F,YA,,,yellow,in,2605,3
BOS-SH,USC,YA-G5,SH2,8,11,1,10,F,YA,,,yellow,in,687,3
BOS-SH,USC,YA-G5,SH2,8,12,1,10,F,YA,,,yellow,in,483,3
BOS-SH,USC,YA-G5,SH2,8,13,1,10,F,YA,,,yellow,in,374,3
BOS-SH,USC,YA-G5,SH2,8,14,1,10,F,YA,,,yellow,in,718,3
BOS-SH,USC,YA-G5,SH2,8,15,1,10,F,YA,,,yellow,in,1341,3
BOS-SH,USC,YA-G5,SH2,8,16,1,10,F,YA,,,yellow,in,640,3
BOS-SH,USC,YA-G5,SH2,8,17,1,10,F,YA,,,yellow,in,2153,3
BOS-SH,USC,YA-G5,SH2,8,18,1,10,F,YA,,,yellow,in,4773,3
BOS-SH,USC,YA-G5,SH2,8,19,1,10,F,YA,,,yellow,in,5897,3
BOS-SH,USC,YA-G5,SH2,8,20,1,10,F,YA,,,yellow,in,3432,3
BOS-SH,USC,YA-G5,SH2,8,21,1,10,F,YA,,,yellow,in,1264,3
BOS-SH,USC,YA-G5,SH2,8,22,1,10,F,YA,,,yellow,in,811,3
BOS-SH,USC,YA-G5,SH2,8,23,1,10,F,YA,,,yellow,in,6350,3
BOS-SH,USC,YA-G5,BOS1,5,0,0,6,M,YA,,,green,red,4149,1
BOS-SH,USC,YA-G5,BOS1,5,1,0,6,M,YA,,,green,red,9718,1
BOS-SH,USC,YA-G5,BOS1,5,2,0,6,M,YA,,,green,green,12932,5
BOS-SH,USC,YA-G5,BOS1,5,3,0,6,M,YA,,,green,red,2325,3
BOS-SH,USC,YA-G5,BOS1,5,4,0,6,M,YA,,,green,green,1747,5
BOS-SH,USC,YA-G5,BOS1,5,5,0,6,M,YA,,,green,red,1264,3
BOS-SH,USC,YA-G5,BOS1,5,6,0,6,M,YA,,,green,green,1388,5
BOS-SH,USC,YA-G5,BOS1,5,7,0,6,M,YA,,,green,red,1357,3
BOS-SH,USC,YA-G5,BOS1,5,8,0,6,M,YA,,,green,green,1794,5
BOS-SH,USC,YA-G5,BOS1,5,9,0,6,M,YA,,,green,red,1716,3
BOS-SH,USC,YA-G5,BOS1,5,10,0,6,M,YA,,,green,green,2980,5
BOS-SH,USC,YA-G5,BOS1,5,11,0,6,M,YA,,,green,red,1888,3
BOS-SH,USC,YA-G5,BOS1,5,12,0,6,M,YA,,,green,green,1311,5
BOS-SH,USC,YA-G5,BOS1,5,13,0,6,M,YA,,,green,red,1107,3
BOS-SH,USC,YA-G5,BOS1,5,14,0,6,M,YA,,,green,green,1014,5
BOS-SH,USC,YA-G5,BOS1,5,15,0,6,M,YA,,,green,red,1014,3
BOS-SH,USC,YA-G5,BOS1,5,16,0,6,M,YA,,,green,green,1279,5
BOS-SH,USC,YA-G5,BOS1,5,17,0,6,M,YA,,,green,red,936,3
BOS-SH,USC,YA-G5,BOS1,5,18,0,6,M,YA,,,green,green,1077,5
BOS-SH,USC,YA-G5,BOS1,5,19,0,6,M,YA,,,green,red,1341,3
BOS-SH,USC,YA-G5,BOS1,5,20,0,6,M,YA,,,green,green,1669,5
BOS-SH,USC,YA-G5,BOS1,5,21,0,6,M,YA,,,green,red,1357,3
BOS-SH,USC,YA-G5,BOS1,5,22,0,6,M,YA,,,green,green,1185,5
BOS-SH,USC,YA-G5,BOS1,5,23,0,6,M,YA,,,green,red,936,3
BOS-SH,USC,YA-G5,BOS2,6,0,2,6,M,YA,,,green,green,3167,1
BOS-SH,USC,YA-G5,BOS2,6,1,2,6,M,YA,,,green,green,10359,1
BOS-SH,USC,YA-G5,BOS2,6,2,2,6,M,YA,,,green,red,9344,3
BOS-SH,USC,YA-G5,BOS2,6,3,2,6,M,YA,,,green,green,5538,5
BOS-SH,USC,YA-G5,BOS2,6,4,2,6,M,YA,,,green,red,1357,3
BOS-SH,USC,YA-G5,BOS2,6,5,2,6,M,YA,,,green,green,1232,5
BOS-SH,USC,YA-G5,BOS2,6,6,2,6,M,YA,,,green,red,1747,3
BOS-SH,USC,YA-G5,BOS2,6,7,2,6,M,YA,,,green,green,1186,5
BOS-SH,USC,YA-G5,BOS2,6,8,2,6,M,YA,,,green,red,1466,3
BOS-SH,USC,YA-G5,BOS2,6,9,2,6,M,YA,,,green,green,811,5
BOS-SH,USC,YA-G5,BOS2,6,10,2,6,M,YA,,,green,red,1170,3
BOS-SH,USC,YA-G5,BOS2,6,11,2,6,M,YA,,,green,green,1248,5
BOS-SH,USC,YA-G5,BOS2,6,12,2,6,M,YA,,,green,red,1700,3
BOS-SH,USC,YA-G5,BOS2,6,13,2,6,M,YA,,,green,green,2090,5
BOS-SH,USC,YA-G5,BOS2,6,14,2,6,M,YA,,,green,red,2995,3
BOS-SH,USC,YA-G5,BOS2,6,15,2,6,M,YA,,,green,green,1778,5
BOS-SH,USC,YA-G5,BOS2,6,16,2,6,M,YA,,,green,red,1451,3
BOS-SH,USC,YA-G5,BOS2,6,17,2,6,M,YA,,,green,green,1779,5
BOS-SH,USC,YA-G5,BOS2,6,18,2,6,M,YA,,,green,red,1779,3
BOS-SH,USC,YA-G5,BOS2,6,19,2,6,M,YA,,,green,green,1435,5
BOS-SH,USC,YA-G5,BOS2,6,20,2,6,M,YA,,,green,red,1560,3
BOS-SH,USC,YA-G5,BOS2,6,21,2,6,M,YA,,,green,green,1591,5
BOS-SH,USC,YA-G5,BOS2,6,22,2,6,M,YA,,,green,red,1560,3
BOS-SH,USC,YA-G5,BOS2,6,23,2,6,M,YA,,,green,green,4571,5
BOS-SH,USC,YA-G5,SH1,7,0,5,6,M,YA,,,yellow,in,5444,3
BOS-SH,USC,YA-G5,SH1,7,1,5,6,M,YA,,,yellow,in,1030,3
BOS-SH,USC,YA-G5,SH1,7,2,5,6,M,YA,,,yellow,in,1935,3
BOS-SH,USC,YA-G5,SH1,7,3,5,6,M,YA,,,yellow,in,671,3
BOS-SH,USC,YA-G5,SH1,7,4,5,6,M,YA,,,yellow,in,1310,3
BOS-SH,USC,YA-G5,SH1,7,5,5,6,M,YA,,,yellow,in,920,3
BOS-SH,USC,YA-G5,SH1,7,6,5,6,M,YA,,,yellow,in,1482,3
BOS-SH,USC,YA-G5,SH1,7,7,5,6,M,YA,,,yellow,in,1794,3
BOS-SH,USC,YA-G5,SH1,7,8,5,6,M,YA,,,yellow,in,1030,3
BOS-SH,USC,YA-G5,SH1,7,9,5,6,M,YA,,,yellow,in,967,3
BOS-SH,USC,YA-G5,SH1,7,10,5,6,M,YA,,,yellow,in,998,3
BOS-SH,USC,YA-G5,SH1,7,11,5,6,M,YA,,,yellow,in,889,3
BOS-SH,USC,YA-G5,SH1,7,12,5,6,M,YA,,,yellow,in,811,3
BOS-SH,USC,YA-G5,SH1,7,13,5,6,M,YA,,,yellow,in,796,3
BOS-SH,USC,YA-G5,SH1,7,14,5,6,M,YA,,,yellow,in,671,3
BOS-SH,USC,YA-G5,SH1,7,15,5,6,M,YA,,,yellow,in,483,3
BOS-SH,USC,YA-G5,SH1,7,16,5,6,M,YA,,,yellow,in,577,3
BOS-SH,USC,YA-G5,SH1,7,17,5,6,M,YA,,,yellow,in,515,3
BOS-SH,USC,YA-G5,SH1,7,18,5,6,M,YA,,,yellow,in,2465,3
BOS-SH,USC,YA-G5,SH1,7,19,5,6,M,YA,,,yellow,in,656,3
BOS-SH,USC,YA-G5,SH1,7,20,5,6,M,YA,,,yellow,in,671,3
BOS-SH,USC,YA-G5,SH1,7,21,5,6,M,YA,,,yellow,in,1202,3
BOS-SH,USC,YA-G5,SH1,7,22,5,6,M,YA,,,yellow,in,765,3
BOS-SH,USC,YA-G5,SH1,7,23,5,6,M,YA,,,yellow,in,452,3
BOS-SH,USC,YA-G5,SH2,8,0,2,6,M,YA,,,yellow,in,1950,3
BOS-SH,USC,YA-G5,SH2,8,1,2,6,M,YA,,,yellow,in,93,3
BOS-SH,USC,YA-G5,SH2,8,2,2,6,M,YA,,,yellow,in,921,3
BOS-SH,USC,YA-G5,SH2,8,3,2,6,M,YA,,,yellow,in,686,3
BOS-SH,USC,YA-G5,SH2,8,4,2,6,M,YA,,,yellow,in,718,3
BOS-SH,USC,YA-G5,SH2,8,5,2,6,M,YA,,,yellow,in,1918,3
BOS-SH,USC,YA-G5,SH2,8,6,2,6,M,YA,,,yellow,in,749,3
BOS-SH,USC,YA-G5,SH2,8,7,2,6,M,YA,,,yellow,in,1436,3
BOS-SH,USC,YA-G5,SH2,8,8,2,6,M,YA,,,yellow,in,905,3
BOS-SH,USC,YA-G5,SH2,8,9,2,6,M,YA,,,yellow,in,748,3
BOS-SH,USC,YA-G5,SH2,8,10,2,6,M,YA,,,yellow,in,889,3
BOS-SH,USC,YA-G5,SH2,8,11,2,6,M,YA,,,yellow,in,780,3
BOS-SH,USC,YA-G5,SH2,8,12,2,6,M,YA,,,yellow,in,655,3
BOS-SH,USC,YA-G5,SH2,8,13,2,6,M,YA,,,yellow,in,671,3
BOS-SH,USC,YA-G5,SH2,8,14,2,6,M,YA,,,yellow,in,780,3
BOS-SH,USC,YA-G5,SH2,8,15,2,6,M,YA,,,yellow,in,920,3
BOS-SH,USC,YA-G5,SH2,8,16,2,6,M,YA,,,yellow,in,796,3
BOS-SH,USC,YA-G5,SH2,8,17,2,6,M,YA,,,yellow,in,515,3
BOS-SH,USC,YA-G5,SH2,8,18,2,6,M,YA,,,yellow,in,390,3
BOS-SH,USC,YA-G5,SH2,8,19,2,6,M,YA,,,yellow,in,1888,3
BOS-SH,USC,YA-G5,SH2,8,20,2,6,M,YA,,,yellow,in,484,3
BOS-SH,USC,YA-G5,SH2,8,21,2,6,M,YA,,,yellow,in,406,3
BOS-SH,USC,YA-G5,SH2,8,22,2,6,M,YA,,,yellow,in,671,3
BOS-SH,USC,YA-G5,SH2,8,23,2,6,M,YA,,,yellow,in,717,3
BOS-SH,USC,YA-G5,BOS1,5,0,3,5,M,YA,,,green,green,4820,5
BOS-SH,USC,YA-G5,BOS1,5,1,3,5,M,YA,,,green,red,3916,3
BOS-SH,USC,YA-G5,BOS1,5,2,3,5,M,YA,,,green,green,1045,5
BOS-SH,USC,YA-G5,BOS1,5,3,3,5,M,YA,,,green,red,873,3
BOS-SH,USC,YA-G5,BOS1,5,4,3,5,M,YA,,,green,green,811,5
BOS-SH,USC,YA-G5,BOS1,5,5,3,5,M,YA,,,green,red,1248,3
BOS-SH,USC,YA-G5,BOS1,5,6,3,5,M,YA,,,green,green,593,5
BOS-SH,USC,YA-G5,BOS1,5,7,3,5,M,YA,,,green,red,1996,3
BOS-SH,USC,YA-G5,BOS1,5,8,3,5,M,YA,,,green,green,1217,5
BOS-SH,USC,YA-G5,BOS1,5,9,3,5,M,YA,,,green,red,1201,3
BOS-SH,USC,YA-G5,BOS1,5,10,3,5,M,YA,,,green,green,1638,5
BOS-SH,USC,YA-G5,BOS1,5,11,3,5,M,YA,,,green,red,577,3
